% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.8112 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.8355 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.8608 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.8865 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.9107 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739279826.8496 0.00 0.00 0.00 0.00 0 0 1
1739535069.9367 0.00 0.00 0.00 0.00 0 0 1
1739535069.9486 2.01 2.01 0.00 0.00 0 0 0
1739535069.9610 2.01 2.01 2.00 2.00 0 0 0
1739535069.9621 2.54 2.54 2.00 2.00 0 0 0
1739535069.9772 3.06 2.23 2.00 2.00 0 0 0
1739535069.9859 3.06 2.23 3.10 2.20 0 0 0
1739535069.9912 2.56 1.79 3.10 2.20 0 0 0
1739535070.0074 2.09 2.17 3.10 2.20 0 0 0
1739535070.0120 2.09 2.17 2.10 2.20 0 0 0
1739535070.0214 2.39 2.51 2.10 2.20 0 0 0
1739535070.0364 2.39 2.51 2.40 2.50 0 0 0
1739535070.0373 2.78 2.37 2.40 2.50 0 0 0
1739535070.0524 2.59 2.24 2.40 2.50 0 0 0
1739535070.0612 2.59 2.24 2.60 2.20 0 0 0
1739535070.0671 2.43 2.02 2.60 2.20 0 0 0
1739535070.0819 2.43 1.95 2.60 2.20 0 0 0
1739535070.0862 2.43 1.95 2.40 2.00 0 0 0
1739535070.0961 2.21 1.64 2.40 2.00 0 0 0
1739535070.1114 2.21 1.64 2.20 1.60 0 0 0
1739535070.1125 2.07 1.58 2.20 1.60 0 0 0
1739535070.1262 1.95 1.55 2.20 1.60 0 0 0
1739535070.1361 1.95 1.55 2.00 1.50 0 0 0
1739535070.1418 1.80 1.50 2.00 1.50 0 0 0
1739535070.1566 1.77 1.41 2.00 1.50 0 0 0
1739535070.1610 1.77 1.41 1.80 1.40 0 0 0
1739535070.1732 1.71 1.42 1.80 1.40 0 0 0
1739535070.1864 1.71 1.42 1.70 1.40 0 0 0
1739535070.1872 1.54 1.43 1.70 1.40 0 0 0
1739535070.2026 1.54 1.28 1.70 1.40 0 0 0
1739535070.2119 1.54 1.28 1.50 1.30 0 0 0
1739535070.2165 1.59 1.17 1.50 1.30 0 0 0
1739535070.2323 1.49 1.16 1.50 1.30 0 0 0
1739535070.2358 1.49 1.16 1.50 1.20 0 0 0
1739535070.2473 1.39 1.17 1.50 1.20 0 0 0
1739535070.2613 1.39 1.17 1.40 1.20 0 0 0
1739535070.2627 1.51 1.21 1.40 1.20 0 0 0
1739535070.2767 1.55 1.28 1.40 1.20 0 0 0
1739535070.2866 1.55 1.28 1.50 1.30 0 0 0
1739535070.2926 1.46 1.31 1.50 1.30 0 0 0
1739535070.3069 1.45 1.31 1.50 1.30 0 0 0
1739535070.3118 1.45 1.31 1.50 1.30 0 0 0
1739535070.3224 1.43 1.42 1.50 1.30 0 0 0
1739535070.3365 1.43 1.42 1.40 1.40 0 0 0
1739535070.3378 1.39 1.42 1.40 1.40 0 0 0
1739535070.3519 1.50 1.35 1.40 1.40 0 0 0
1739535070.3623 1.50 1.35 1.50 1.40 0 0 0
1739535070.3672 1.57 1.47 1.50 1.40 0 0 0
1739535070.3830 1.41 1.74 1.50 1.40 0 0 0
1739535070.3866 1.41 1.74 1.40 1.70 0 0 0
1739535070.3973 1.36 1.81 1.40 1.70 0 0 0
1739535070.4121 1.36 1.81 1.40 1.80 0 0 0
1739535070.4133 -0.24 1.03 1.40 1.80 0 0 0
1739535070.4274 -0.47 1.03 1.40 1.80 0 0 0
1739535070.4367 -0.47 1.03 -0.47 1.00 0 0 0
1739535070.4425 -0.42 1.06 -0.47 1.00 0 0 0
1739535070.4570 -0.61 1.04 -0.47 1.00 0 0 0
1739535070.4618 -0.61 1.04 -0.61 1.00 0 0 0
1739535070.4721 -0.53 0.96 -0.61 1.00 0 0 0
1739535070.4868 -0.38 0.96 -0.53 0.96 0 0 0
1739535070.4868 -0.38 0.96 -0.53 0.96 0 0 0
1739535070.5029 -0.30 0.95 -0.53 0.96 0 0 0
1739535070.5115 -0.30 0.95 -0.30 0.95 0 0 0
1739535070.5171 -0.19 0.91 -0.30 0.95 0 0 0
1739535070.5324 0.05 0.92 -0.30 0.95 0 0 0
1739535070.5363 0.05 0.92 0.05 0.92 0 0 0
1739535070.5473 0.22 0.85 0.05 0.92 0 0 0
1739535070.5623 0.22 0.85 0.22 0.85 0 0 0
1739535070.5628 0.30 1.00 0.22 0.85 0 0 0
1739535070.5779 0.39 1.05 0.22 0.85 0 0 0
1739535070.5867 0.39 1.05 0.39 1.00 0 0 0
1739535070.5928 0.40 1.05 0.39 1.00 0 0 0
1739535070.6088 0.48 1.27 0.39 1.00 0 0 0
1739535070.6118 0.48 1.27 0.48 1.30 0 0 0
1739535070.6231 0.55 1.44 0.48 1.30 0 0 0
1739535070.6376 0.55 1.44 0.55 1.40 0 0 0
1739535070.6391 0.63 1.56 0.55 1.40 0 0 0
1739535070.6531 0.71 1.57 0.55 1.40 0 0 0
1739535070.6625 0.71 1.57 0.71 1.60 0 0 0
1739535070.6677 0.70 1.52 0.71 1.60 0 0 0
1739535070.6834 0.29 1.51 0.71 1.60 0 0 0
1739535070.6875 0.29 1.51 0.29 1.50 0 0 0
1739535070.6975 0.16 1.42 0.29 1.50 0 0 0
1739535070.7121 0.16 1.42 0.16 1.40 0 0 0
1739535070.7133 0.17 1.34 0.16 1.40 0 0 0
1739535070.7280 0.20 1.28 0.16 1.40 0 0 0
1739535070.7373 0.20 1.28 0.20 1.30 0 0 0
1739535070.7430 0.30 1.27 0.20 1.30 0 0 0
1739535070.7581 0.42 1.14 0.20 1.30 0 0 0
1739535070.7618 0.42 1.14 0.42 1.10 0 0 0
1739535070.7733 0.41 1.02 0.42 1.10 0 0 0
1739535070.7868 0.41 1.02 0.41 1.00 0 0 0
1739535070.7877 0.19 1.10 0.41 1.00 0 0 0
1739535070.8034 0.13 1.25 0.41 1.00 0 0 0
1739535070.8127 0.13 1.25 0.13 1.20 0 0 0
1739535070.8186 0.24 1.12 0.13 1.20 0 0 0
1739535070.8337 0.35 0.90 0.13 1.20 0 0 0
1739535070.8373 0.35 0.90 0.35 0.90 0 0 0
1739535070.8472 0.37 1.05 0.35 0.90 0 0 0
1739535070.8619 0.37 1.05 0.37 1.00 0 0 0
1739535070.8628 0.38 1.07 0.37 1.00 0 0 0
1739535070.8785 0.39 1.04 0.37 1.00 0 0 0
1739535070.8868 0.39 1.04 0.39 1.00 0 0 0
1739535070.8936 0.44 1.17 0.39 1.00 0 0 0
1739535070.9077 0.51 1.03 0.39 1.00 0 0 0
1739535070.9127 0.51 1.03 0.51 1.00 0 0 0
1739535070.9223 0.58 1.05 0.51 1.00 0 0 0
1739535070.9373 0.58 1.05 0.58 1.00 0 0 0
1739535070.9388 0.65 1.07 0.58 1.00 0 0 0
1739535070.9538 0.71 1.14 0.58 1.00 0 0 0
1739535070.9621 0.71 1.14 0.71 1.10 0 0 0
1739535070.9680 0.78 1.11 0.71 1.10 0 0 0
1739535070.9826 0.85 1.13 0.71 1.10 0 0 0
1739535070.9870 0.85 1.13 0.85 1.10 0 0 0
1739535070.9983 0.93 1.17 0.85 1.10 0 0 0
1739535071.0122 0.93 1.17 0.93 1.20 0 0 0
1739535071.0139 1.01 1.11 0.93 1.20 0 0 0
1739535071.0285 1.09 1.12 0.93 1.20 0 0 0
1739535071.0368 1.09 1.12 1.10 1.10 0 0 0
1739535071.0432 0.51 1.22 1.10 1.10 0 0 0
1739535071.0586 0.35 1.08 1.10 1.10 0 0 0
1739535071.0615 0.35 1.08 0.35 1.10 0 0 0
1739535071.0738 0.54 1.22 0.35 1.10 0 0 0
1739535071.0866 0.54 1.22 0.54 1.20 0 0 0
1739535071.0881 0.56 1.17 0.54 1.20 0 0 0
1739535071.1044 0.59 0.89 0.54 1.20 0 0 0
1739535071.1123 0.59 0.89 0.59 0.89 0 0 0
1739535071.1182 0.66 0.98 0.59 0.89 0 0 0
1739535071.1335 0.74 1.10 0.59 0.89 0 0 0
1739535071.1372 0.74 1.10 0.74 1.10 0 0 0
1739535071.1492 0.82 1.04 0.74 1.10 0 0 0
1739535071.1619 0.82 1.04 0.82 1.00 0 0 0
1739535071.1632 0.51 0.93 0.82 1.00 0 0 0
1739535071.1778 0.22 0.88 0.82 1.00 0 0 0
1739535071.1866 0.22 0.88 0.22 0.88 0 0 0
1739535071.1934 0.30 1.05 0.22 0.88 0 0 0
1739535071.2091 0.40 1.14 0.22 0.88 0 0 0
1739535071.2123 0.40 1.14 0.40 1.10 0 0 0
1739535071.2231 0.48 0.97 0.40 1.10 0 0 0
1739535071.2367 0.48 0.97 0.48 0.97 0 0 0
1739535071.2384 0.55 0.87 0.48 0.97 0 0 0
1739535071.2538 0.65 0.98 0.48 0.97 0 0 0
1739535071.2620 0.65 0.98 0.65 0.98 0 0 0
1739535071.2696 0.72 1.15 0.65 0.98 0 0 0
1739535071.2838 0.80 1.13 0.65 0.98 0 0 0
1739535071.2871 0.80 1.13 0.80 1.10 0 0 0
1739535071.2990 0.87 0.93 0.80 1.10 0 0 0
1739535071.3115 0.87 0.93 0.87 0.93 0 0 0
1739535071.3136 0.92 0.91 0.87 0.93 0 0 0
1739535071.3292 0.72 1.15 0.87 0.93 0 0 0
1739535071.3375 0.72 1.15 0.72 1.10 0 0 0
1739535071.3443 0.38 1.03 0.72 1.10 0 0 0
1739535071.3591 0.48 1.14 0.72 1.10 0 0 0
1739535071.3622 0.48 1.14 0.48 1.10 0 0 0
1739535071.3743 0.60 1.12 0.48 1.10 0 0 0
1739535071.3877 0.60 1.12 0.60 1.10 0 0 0
1739535071.3891 0.65 1.11 0.60 1.10 0 0 0
1739535071.4038 0.68 1.09 0.60 1.10 0 0 0
1739535071.4124 0.68 1.09 0.68 1.10 0 0 0
1739535071.4201 0.70 1.05 0.68 1.10 0 0 0
1739535071.4346 0.73 1.17 0.68 1.10 0 0 0
1739535071.4371 0.73 1.17 0.73 1.20 0 0 0
1739535071.4485 0.50 1.06 0.73 1.20 0 0 0
1739535071.4616 0.50 1.06 0.50 1.10 0 0 0
1739535071.4638 0.42 0.95 0.50 1.10 0 0 0
1739535071.4783 0.51 1.08 0.50 1.10 0 0 0
1739535071.4868 0.51 1.08 0.51 1.10 0 0 0
1739535071.4931 0.60 1.00 0.51 1.10 0 0 0
1739535071.5091 0.60 0.89 0.51 1.10 0 0 0
1739535071.5125 0.60 0.89 0.60 0.89 0 0 0
1739535071.5241 0.62 1.04 0.60 0.89 0 0 0
1739535071.5373 0.62 1.04 0.62 1.00 0 0 0
1739535071.5388 0.64 1.03 0.62 1.00 0 0 0
1739535071.5535 0.73 0.98 0.62 1.00 0 0 0
1739535071.5621 0.73 0.98 0.73 0.98 0 0 0
1739535071.5687 0.81 0.90 0.73 0.98 0 0 0
1739535071.5842 0.88 1.03 0.73 0.98 0 0 0
1739535071.5869 0.88 1.03 0.88 1.00 0 0 0
1739535071.5997 0.81 1.10 0.88 1.00 0 0 0
1739535071.6125 0.81 1.10 0.81 1.10 0 0 0
1739535071.6147 0.35 1.00 0.81 1.10 0 0 0
1739535071.6285 0.33 0.86 0.81 1.10 0 0 0
1739535071.6369 0.33 0.86 0.33 0.86 0 0 0
1739535071.6436 0.43 0.93 0.33 0.86 0 0 0
1739535071.6598 0.50 0.99 0.33 0.86 0 0 0
1739535071.6618 0.50 0.99 0.50 0.99 0 0 0
1739535071.6746 0.58 1.09 0.50 0.99 0 0 0
1739535071.6867 0.58 1.09 0.58 1.10 0 0 0
1739535071.6890 0.65 1.04 0.58 1.10 0 0 0
1739535071.7040 0.74 0.88 0.58 1.10 0 0 0
1739535071.7118 0.74 0.88 0.74 0.88 0 0 0
1739535071.7193 0.81 0.82 0.74 0.88 0 0 0
1739535071.7339 0.88 0.94 0.74 0.88 0 0 0
1739535071.7367 0.88 0.94 0.88 0.94 0 0 0
1739535071.7490 0.79 1.10 0.88 0.94 0 0 0
1739535071.7625 0.79 1.10 0.79 1.10 0 0 0
1739535071.7640 0.32 1.09 0.79 1.10 0 0 0
1739535071.7798 0.31 0.90 0.79 1.10 0 0 0
1739535071.7878 0.31 0.90 0.31 0.90 0 0 0
1739535071.7940 0.46 0.93 0.31 0.90 0 0 0
1739535071.8096 0.50 1.09 0.31 0.90 0 0 0
1739535071.8124 0.50 1.09 0.50 1.10 0 0 0
1739535071.8247 0.55 0.98 0.50 1.10 0 0 0
1739535071.8367 0.55 0.98 0.55 0.98 0 0 0
1739535071.8395 0.62 0.98 0.55 0.98 0 0 0
1739535071.8549 0.71 1.02 0.55 0.98 0 0 0
1739535071.8626 0.71 1.02 0.71 1.00 0 0 0
1739535071.8694 0.79 1.06 0.71 1.00 0 0 0
1739535071.8838 0.69 0.92 0.71 1.00 0 0 0
1739535071.8867 0.69 0.92 0.69 0.92 0 0 0
1739535071.9004 0.29 0.99 0.69 0.92 0 0 0
1739535071.9118 0.29 0.99 0.29 0.99 0 0 0
1739535071.9143 0.28 1.09 0.29 0.99 0 0 0
1739535071.9297 0.41 1.07 0.29 0.99 0 0 0
1739535071.9376 0.41 1.07 0.41 1.10 0 0 0
1739535071.9448 0.48 1.08 0.41 1.10 0 0 0
1739535071.9598 0.54 1.09 0.41 1.10 0 0 0
1739535071.9618 0.54 1.09 0.54 1.10 0 0 0
1739535071.9745 0.59 1.01 0.54 1.10 0 0 0
1739535071.9870 0.59 1.01 0.59 1.00 0 0 0
1739535071.9905 0.67 1.09 0.59 1.00 0 0 0
1739535072.0069 0.74 1.07 0.59 1.00 0 0 0
1739535072.0120 0.74 1.07 0.74 1.10 0 0 0
1739535072.0205 0.81 0.91 0.74 1.10 0 0 0
1739535072.0346 0.87 0.93 0.74 1.10 0 0 0
1739535072.0376 0.87 0.93 0.87 0.93 0 0 0
1739535072.0499 0.83 1.01 0.87 0.93 0 0 0
1739535072.0621 0.83 1.01 0.83 1.00 0 0 0
1739535072.0647 0.45 1.07 0.83 1.00 0 0 0
1739535072.0795 0.43 1.03 0.83 1.00 0 0 0
1739535072.0876 0.43 1.03 0.43 1.00 0 0 0
1739535072.0945 0.51 0.93 0.43 1.00 0 0 0
1739535072.1097 0.56 1.07 0.43 1.00 0 0 0
1739535072.1123 0.56 1.07 0.56 1.10 0 0 0
1739535072.1246 0.59 1.03 0.56 1.10 0 0 0
1739535072.1372 0.59 1.03 0.59 1.00 0 0 0
1739535072.1393 0.64 0.97 0.59 1.00 0 0 0
1739535072.1545 0.72 1.14 0.59 1.00 0 0 0
1739535072.1625 0.72 1.14 0.72 1.10 0 0 0
1739535072.1697 0.80 1.02 0.72 1.10 0 0 0
1739535072.1844 0.71 0.84 0.72 1.10 0 0 0
1739535072.1869 0.71 0.84 0.71 0.84 0 0 0
1739535072.2024 0.33 0.86 0.71 0.84 0 0 0
1739535072.2122 0.33 0.86 0.33 0.86 0 0 0
1739535072.2167 0.28 1.13 0.33 0.86 0 0 0
1739535072.2297 0.33 1.22 0.33 0.86 0 0 0
1739535072.2371 0.33 1.22 0.33 1.20 0 0 0
1739535072.2448 0.42 0.98 0.33 1.20 0 0 0
1739535072.2599 0.51 0.75 0.33 1.20 0 0 0
1739535072.2628 0.51 0.75 0.51 0.75 0 0 0
1739535072.2749 0.57 1.03 0.51 0.75 0 0 0
1739535072.2877 0.57 1.03 0.57 1.00 0 0 0
1739535072.2901 0.66 1.10 0.57 1.00 0 0 0
1739535072.3047 0.73 0.97 0.57 1.00 0 0 0
1739535072.3126 0.73 0.97 0.73 0.97 0 0 0
1739535072.3200 0.81 0.90 0.73 0.97 0 0 0
1739535072.3348 0.77 1.00 0.73 0.97 0 0 0
1739535072.3382 0.77 1.00 0.77 1.00 0 0 0
1739535072.3505 0.38 1.08 0.77 1.00 0 0 0
1739535072.3628 0.38 1.08 0.38 1.10 0 0 0
1739535072.3661 0.29 0.95 0.38 1.10 0 0 0
1739535072.3798 0.40 0.98 0.38 1.10 0 0 0
1739535072.3881 0.40 0.98 0.40 0.98 0 0 0
1739535072.3953 0.48 1.09 0.40 0.98 0 0 0
1739535072.4108 0.54 1.00 0.40 0.98 0 0 0
1739535072.4132 0.54 1.00 0.54 1.00 0 0 0
1739535072.4250 0.61 0.98 0.54 1.00 0 0 0
1739535072.4373 0.61 0.98 0.61 0.98 0 0 0
1739535072.4401 0.67 1.08 0.61 0.98 0 0 0
1739535072.4549 0.75 0.93 0.61 0.98 0 0 0
1739535072.4631 0.75 0.93 0.75 0.93 0 0 0
1739535072.4711 0.80 1.02 0.75 0.93 0 0 0
1739535072.4854 0.51 1.02 0.75 0.93 0 0 0
1739535072.4877 0.51 1.02 0.51 1.00 0 0 0
1739535072.4999 0.24 1.02 0.51 1.00 0 0 0
1739535072.5125 0.24 1.02 0.24 1.00 0 0 0
1739535072.5151 0.31 0.99 0.24 1.00 0 0 0
1739535072.5295 0.37 1.04 0.24 1.00 0 0 0
1739535072.5373 0.37 1.04 0.37 1.00 0 0 0
1739535072.5451 0.43 1.09 0.37 1.00 0 0 0
1739535072.5597 0.52 0.98 0.37 1.00 0 0 0
1739535072.5632 0.52 0.98 0.52 0.98 0 0 0
1739535072.5748 0.60 0.84 0.52 0.98 0 0 0
1739535072.5880 0.60 0.84 0.60 0.84 0 0 0
1739535072.5904 0.68 0.91 0.60 0.84 0 0 0
1739535072.6070 0.67 0.97 0.60 0.84 0 0 0
1739535072.6134 0.67 0.97 0.67 0.97 0 0 0
1739535072.6202 0.33 1.03 0.67 0.97 0 0 0
1739535072.6347 0.18 1.03 0.67 0.97 0 0 0
1739535072.6382 0.18 1.03 0.18 1.00 0 0 0
1739535072.6501 0.23 0.94 0.18 1.00 0 0 0
1739535072.6627 0.23 0.94 0.23 0.94 0 0 0
1739535072.6657 0.33 0.99 0.23 0.94 0 0 0
1739535072.6801 0.41 1.00 0.23 0.94 0 0 0
1739535072.6880 0.41 1.00 0.41 1.00 0 0 0
1739535072.6948 0.51 1.01 0.41 1.00 0 0 0
1739535072.7111 0.59 1.00 0.41 1.00 0 0 0
1739535072.7129 0.59 1.00 0.59 1.00 0 0 0
1739535072.7259 0.66 0.93 0.59 1.00 0 0 0
1739535072.7381 0.66 0.93 0.66 0.93 0 0 0
1739535072.7403 0.74 1.01 0.66 0.93 0 0 0
1739535072.7559 0.80 1.00 0.66 0.93 0 0 0
1739535072.7631 0.80 1.00 0.80 1.00 0 0 0
1739535072.7701 0.87 1.01 0.80 1.00 0 0 0
1739535072.7848 0.94 1.14 0.80 1.00 0 0 0
1739535072.7879 0.94 1.14 0.94 1.10 0 0 0
1739535072.7998 0.89 1.03 0.94 1.10 0 0 0
1739535072.8133 0.89 1.03 0.89 1.00 0 0 0
1739535072.8165 0.40 1.10 0.89 1.00 0 0 0
1739535072.8302 0.43 1.06 0.89 1.00 0 0 0
1739535072.8376 0.43 1.06 0.43 1.10 0 0 0
1739535072.8451 0.53 1.05 0.43 1.10 0 0 0
1739535072.8592 0.61 1.21 0.43 1.10 0 0 0
1739535072.8625 0.61 1.21 0.61 1.20 0 0 0
1739535072.8759 0.63 1.05 0.61 1.20 0 0 0
1739535072.8879 0.63 1.05 0.63 1.00 0 0 0
1739535072.8904 0.68 0.96 0.63 1.00 0 0 0
1739535072.9050 0.75 1.13 0.63 1.00 0 0 0
1739535072.9125 0.75 1.13 0.75 1.10 0 0 0
1739535072.9201 0.83 1.02 0.75 1.10 0 0 0
1739535072.9352 0.85 0.87 0.75 1.10 0 0 0
1739535072.9377 0.85 0.87 0.85 0.87 0 0 0
1739535072.9510 0.36 1.13 0.85 0.87 0 0 0
1739535072.9625 0.36 1.13 0.36 1.10 0 0 0
1739535072.9642 0.27 1.06 0.36 1.10 0 0 0
1739535072.9796 0.39 0.91 0.36 1.10 0 0 0
1739535072.9878 0.39 0.91 0.39 0.91 0 0 0
1739535072.9947 0.46 0.97 0.39 0.91 0 0 0
1739535073.0091 0.52 1.05 0.39 0.91 0 0 0
1739535073.0127 0.52 1.05 0.52 1.00 0 0 0
1739535073.0252 0.59 1.04 0.52 1.00 0 0 0
1739535073.0382 0.59 1.04 0.59 1.00 0 0 0
1739535073.0404 0.68 0.92 0.59 1.00 0 0 0
1739535073.0555 0.75 0.90 0.59 1.00 0 0 0
1739535073.0629 0.75 0.90 0.75 0.90 0 0 0
1739535073.0695 0.83 1.00 0.75 0.90 0 0 0
1739535073.0847 0.90 0.93 0.75 0.90 0 0 0
1739535073.0877 0.90 0.93 0.90 0.93 0 0 0
1739535073.1008 0.83 0.99 0.90 0.93 0 0 0
1739535073.1132 0.83 0.99 0.83 0.99 0 0 0
1739535073.1161 0.35 1.00 0.83 0.99 0 0 0
1739535073.1300 0.35 0.96 0.83 0.99 0 0 0
1739535073.1377 0.35 0.96 0.35 0.96 0 0 0
1739535073.1459 0.51 1.07 0.35 0.96 0 0 0
1739535073.1600 0.59 1.02 0.35 0.96 0 0 0
1739535073.1627 0.59 1.02 0.59 1.00 0 0 0
1739535073.1751 0.62 1.01 0.59 1.00 0 0 0
1739535073.1877 0.62 1.01 0.62 1.00 0 0 0
1739535073.1902 0.67 1.01 0.62 1.00 0 0 0
1739535073.2046 0.72 1.05 0.62 1.00 0 0 0
1739535073.2129 0.72 1.05 0.72 1.00 0 0 0
1739535073.2207 0.80 1.06 0.72 1.00 0 0 0
1739535073.2352 0.86 1.00 0.72 1.00 0 0 0
1739535073.2374 0.86 1.00 0.86 1.00 0 0 0
1739535073.2503 0.94 0.97 0.86 1.00 0 0 0
1739535073.2632 0.94 0.97 0.94 0.97 0 0 0
1739535073.2655 0.86 1.10 0.94 0.97 0 0 0
1739535073.2802 0.27 1.00 0.94 0.97 0 0 0
1739535073.2873 0.27 1.00 0.27 1.00 0 0 0
1739535073.2960 0.39 0.88 0.27 1.00 0 0 0
1739535073.3110 0.51 1.02 0.27 1.00 0 0 0
1739535073.3130 0.51 1.02 0.51 1.00 0 0 0
1739535073.3253 0.56 1.06 0.51 1.00 0 0 0
1739535073.3383 0.56 1.06 0.56 1.10 0 0 0
1739535073.3412 0.58 1.06 0.56 1.10 0 0 0
1739535073.3558 0.64 0.93 0.56 1.10 0 0 0
1739535073.3631 0.64 0.93 0.64 0.93 0 0 0
1739535073.3714 0.71 0.88 0.64 0.93 0 0 0
1739535073.3856 0.79 1.05 0.64 0.93 0 0 0
1739535073.3883 0.79 1.05 0.79 1.00 0 0 0
1739535073.4007 0.87 1.00 0.79 1.00 0 0 0
1739535073.4126 0.87 1.00 0.87 1.00 0 0 0
1739535073.4152 0.33 1.01 0.87 1.00 0 0 0
1739535073.4309 0.20 1.02 0.87 1.00 0 0 0
1739535073.4374 0.20 1.02 0.20 1.00 0 0 0
1739535073.4457 0.36 1.03 0.20 1.00 0 0 0
