% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739886121.1475 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.1723 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.1976 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.2222 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.2469 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.2723 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.2968 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.3223 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.3470 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.3725 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.3976 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.4226 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.4468 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.4719 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.4972 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.5219 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.5471 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.5726 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.5975 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.6220 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.6472 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.6717 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.6968 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.7224 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.7470 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.7721 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.7971 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.8221 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.8469 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.8727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.8977 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.9224 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.9477 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.9727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886121.9974 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.0222 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.0473 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.0729 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.0972 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.1226 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.1471 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.1727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.1975 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.2228 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.2481 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.2726 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.2982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.3230 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.3479 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.3726 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.3978 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.4232 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.4479 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.4733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.4980 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.5227 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.5476 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.5733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.5985 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.6230 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.6475 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.6733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.6982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.7229 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.7482 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.7729 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.7981 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.8229 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.8509 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.8732 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.8985 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.9229 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.9478 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.9728 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886122.9976 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.0234 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.0484 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.0728 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.0978 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.1228 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.1485 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.1729 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.1982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.2227 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.2480 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.2726 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.2985 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.3232 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.3483 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.3727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.3979 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.4241 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.4478 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.4732 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.4983 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.5236 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.5483 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.5733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.5983 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.6229 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.6477 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.6726 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.6981 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.7228 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.7481 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.7727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.7980 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.8227 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.8482 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.8733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.8982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.9227 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.9488 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.9732 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886123.9982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.0233 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.0489 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.0735 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.0982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.1228 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.1481 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.1728 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.1980 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.2237 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.2485 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.2735 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.2983 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.3229 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.3479 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.3733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.3982 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.4228 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.4479 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.4733 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.4983 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.5227 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.5486 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739886124.5727 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
1739881026.9512 0.00 0.00 0.00 0.00 0 0 1
