% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739556570.0922 -0.00 0.60 -0.08 0.69 0 0 0
1739556570.1064 -0.00 0.60 -0.00 0.60 0 0 0
1739556570.1074 0.08 0.71 -0.00 0.60 0 0 0
1739556570.1224 0.16 0.89 -0.00 0.60 0 0 0
1739556570.1318 0.16 0.89 0.16 0.89 0 0 0
1739556570.1378 0.22 1.04 0.16 0.89 0 0 0
1739556570.1529 0.30 1.19 0.16 0.89 0 0 0
1739556570.1560 0.30 1.19 0.30 1.20 0 0 0
1739556570.1673 0.38 1.28 0.30 1.20 0 0 0
1739556570.1812 0.38 1.28 0.38 1.30 0 0 0
1739556570.1821 0.45 1.32 0.38 1.30 0 0 0
1739556570.1982 0.53 1.55 0.38 1.30 0 0 0
1739556570.2057 0.53 1.55 0.53 1.50 0 0 0
1739556570.2126 0.61 1.67 0.53 1.50 0 0 0
1739556570.2280 0.68 1.67 0.53 1.50 0 0 0
1739556570.2316 0.68 1.67 0.68 1.70 0 0 0
1739556570.2428 0.75 1.71 0.68 1.70 0 0 0
1739556570.2560 0.75 1.71 0.75 1.70 0 0 0
1739556570.2577 0.83 1.63 0.75 1.70 0 0 0
1739556570.2732 0.91 1.60 0.75 1.70 0 0 0
1739556570.2816 0.91 1.60 0.91 1.60 0 0 0
1739556570.2878 0.98 1.65 0.91 1.60 0 0 0
1739556570.3029 0.85 1.56 0.91 1.60 0 0 0
1739556570.3063 0.85 1.56 0.85 1.60 0 0 0
1739556570.3179 0.57 1.52 0.85 1.60 0 0 0
1739556570.3329 0.57 1.52 0.57 1.50 0 0 0
1739556570.3346 0.56 1.55 0.57 1.50 0 0 0
1739556570.3477 0.68 1.42 0.57 1.50 0 0 0
1739556570.3560 0.68 1.42 0.68 1.40 0 0 0
1739556570.3627 0.72 1.41 0.68 1.40 0 0 0
1739556570.3784 0.73 1.42 0.68 1.40 0 0 0
1739556570.3819 0.73 1.42 0.73 1.40 0 0 0
1739556570.3921 0.73 1.39 0.73 1.40 0 0 0
1739556570.4066 0.73 1.39 0.73 1.40 0 0 0
1739556570.4070 0.78 1.50 0.73 1.40 0 0 0
1739556570.4233 0.88 1.40 0.73 1.40 0 0 0
1739556570.4315 0.88 1.40 0.88 1.40 0 0 0
1739556570.4382 0.95 1.51 0.88 1.40 0 0 0
1739556570.4522 1.02 1.38 0.88 1.40 0 0 0
1739556570.4571 1.02 1.38 1.00 1.40 0 0 0
1739556570.4677 0.89 1.44 1.00 1.40 0 0 0
1739556570.4823 0.89 1.44 0.89 1.40 0 0 0
1739556570.4834 0.58 1.47 0.89 1.40 0 0 0
1739556570.4972 0.51 1.47 0.89 1.40 0 0 0
1739556570.5069 0.51 1.47 0.51 1.50 0 0 0
1739556570.5123 0.59 1.51 0.51 1.50 0 0 0
1739556570.5280 0.69 1.48 0.51 1.50 0 0 0
1739556570.5319 0.69 1.48 0.69 1.50 0 0 0
1739556570.5429 0.76 1.43 0.69 1.50 0 0 0
1739556570.5567 0.76 1.43 0.76 1.40 0 0 0
1739556570.5576 0.86 1.41 0.76 1.40 0 0 0
1739556570.5727 0.92 1.39 0.76 1.40 0 0 0
1739556570.5817 0.92 1.39 0.92 1.40 0 0 0
1739556570.5871 0.84 1.33 0.92 1.40 0 0 0
1739556570.6028 0.54 1.45 0.92 1.40 0 0 0
1739556570.6065 0.54 1.45 0.54 1.50 0 0 0
1739556570.6179 0.44 1.41 0.54 1.50 0 0 0
1739556570.6319 0.44 1.41 0.44 1.40 0 0 0
1739556570.6332 0.42 1.50 0.44 1.40 0 0 0
1739556570.6483 0.52 1.54 0.44 1.40 0 0 0
1739556570.6567 0.52 1.54 0.52 1.50 0 0 0
1739556570.6622 0.63 1.47 0.52 1.50 0 0 0
1739556570.6782 0.72 1.46 0.52 1.50 0 0 0
1739556570.6817 0.72 1.46 0.72 1.50 0 0 0
1739556570.6931 0.80 1.44 0.72 1.50 0 0 0
1739556570.7063 0.80 1.44 0.80 1.40 0 0 0
1739556570.7072 0.88 1.40 0.80 1.40 0 0 0
1739556570.7223 0.95 1.50 0.80 1.40 0 0 0
1739556570.7322 0.95 1.50 0.95 1.50 0 0 0
1739556570.7382 0.90 1.50 0.95 1.50 0 0 0
1739556570.7532 0.67 1.53 0.95 1.50 0 0 0
1739556570.7567 0.67 1.53 0.67 1.50 0 0 0
1739556570.7687 0.63 1.56 0.67 1.50 0 0 0
1739556570.7816 0.63 1.56 0.63 1.60 0 0 0
1739556570.7821 0.70 1.59 0.63 1.60 0 0 0
1739556570.7975 0.73 1.58 0.63 1.60 0 0 0
1739556570.8068 0.73 1.58 0.73 1.60 0 0 0
1739556570.8121 0.75 1.61 0.73 1.60 0 0 0
1739556570.8275 0.77 1.55 0.73 1.60 0 0 0
1739556570.8316 0.77 1.55 0.77 1.50 0 0 0
1739556570.8432 0.81 1.54 0.77 1.50 0 0 0
1739556570.8562 0.81 1.54 0.81 1.50 0 0 0
1739556570.8576 0.70 1.50 0.81 1.50 0 0 0
1739556570.8726 0.64 1.49 0.81 1.50 0 0 0
1739556570.8813 0.64 1.49 0.64 1.50 0 0 0
1739556570.8874 0.67 1.58 0.64 1.50 0 0 0
1739556570.9018 0.79 1.46 0.64 1.50 0 0 0
1739556570.9072 0.79 1.46 0.79 1.50 0 0 0
1739556570.9176 0.88 1.58 0.79 1.50 0 0 0
1739556570.9328 0.88 1.58 0.88 1.60 0 0 0
1739556570.9342 0.96 1.53 0.88 1.60 0 0 0
1739556570.9475 1.03 1.57 0.88 1.60 0 0 0
1739556570.9573 1.03 1.57 1.00 1.60 0 0 0
1739556570.9626 0.65 1.60 1.00 1.60 0 0 0
1739556570.9780 0.37 1.65 1.00 1.60 0 0 0
1739556570.9821 0.37 1.65 0.37 1.60 0 0 0
1739556570.9927 0.54 1.65 0.37 1.60 0 0 0
1739556571.0067 0.54 1.65 0.54 1.60 0 0 0
1739556571.0080 0.63 1.63 0.54 1.60 0 0 0
1739556571.0229 0.70 1.56 0.54 1.60 0 0 0
1739556571.0318 0.70 1.56 0.70 1.60 0 0 0
1739556571.0368 0.74 1.56 0.70 1.60 0 0 0
1739556571.0531 0.80 1.55 0.70 1.60 0 0 0
1739556571.0568 0.80 1.55 0.80 1.50 0 0 0
1739556571.0672 0.88 1.51 0.80 1.50 0 0 0
1739556571.0821 0.88 1.51 0.88 1.50 0 0 0
1739556571.0830 0.93 1.56 0.88 1.50 0 0 0
1739556571.0988 1.01 1.59 0.88 1.50 0 0 0
1739556571.1067 1.01 1.59 1.00 1.60 0 0 0
1739556571.1123 1.08 1.63 1.00 1.60 0 0 0
1739556571.1280 0.93 1.70 1.00 1.60 0 0 0
1739556571.1314 0.93 1.70 0.93 1.70 0 0 0
1739556571.1434 0.56 1.69 0.93 1.70 0 0 0
1739556571.1573 0.56 1.69 0.56 1.70 0 0 0
1739556571.1587 0.63 1.67 0.56 1.70 0 0 0
1739556571.1722 0.77 1.70 0.56 1.70 0 0 0
1739556571.1821 0.77 1.70 0.77 1.70 0 0 0
1739556571.1874 0.80 1.61 0.77 1.70 0 0 0
1739556571.2021 0.82 1.63 0.77 1.70 0 0 0
1739556571.2072 0.82 1.63 0.82 1.60 0 0 0
1739556571.2174 0.84 1.57 0.82 1.60 0 0 0
1739556571.2320 0.84 1.57 0.84 1.60 0 0 0
1739556571.2332 0.86 1.57 0.84 1.60 0 0 0
1739556571.2476 0.62 1.51 0.84 1.60 0 0 0
1739556571.2567 0.62 1.51 0.62 1.50 0 0 0
1739556571.2631 0.61 1.56 0.62 1.50 0 0 0
1739556571.2783 0.75 1.49 0.62 1.50 0 0 0
1739556571.2818 0.75 1.49 0.75 1.50 0 0 0
1739556571.2920 0.84 1.47 0.75 1.50 0 0 0
1739556571.3073 0.84 1.47 0.84 1.50 0 0 0
1739556571.3085 0.93 1.41 0.84 1.50 0 0 0
1739556571.3225 1.01 1.50 0.84 1.50 0 0 0
1739556571.3314 1.01 1.50 1.00 1.50 0 0 0
1739556571.3385 1.01 1.42 1.00 1.50 0 0 0
1739556571.3527 0.54 1.54 1.00 1.50 0 0 0
1739556571.3565 0.54 1.54 0.54 1.50 0 0 0
1739556571.3674 0.47 1.53 0.54 1.50 0 0 0
1739556571.3815 0.47 1.53 0.47 1.50 0 0 0
1739556571.3824 0.58 1.54 0.47 1.50 0 0 0
1739556571.3970 0.62 1.59 0.47 1.50 0 0 0
1739556571.4064 0.62 1.59 0.62 1.60 0 0 0
1739556571.4125 0.69 1.48 0.62 1.60 0 0 0
1739556571.4281 0.77 1.54 0.62 1.60 0 0 0
1739556571.4314 0.77 1.54 0.77 1.50 0 0 0
1739556571.4430 0.87 1.52 0.77 1.50 0 0 0
1739556571.4563 0.87 1.52 0.87 1.50 0 0 0
1739556571.4579 0.94 1.48 0.87 1.50 0 0 0
1739556571.4733 1.01 1.43 0.87 1.50 0 0 0
1739556571.4820 1.01 1.43 1.00 1.40 0 0 0
1739556571.4875 0.86 1.50 1.00 1.40 0 0 0
1739556571.5036 0.64 1.42 1.00 1.40 0 0 0
1739556571.5071 0.64 1.42 0.64 1.40 0 0 0
1739556571.5180 0.66 1.58 0.64 1.40 0 0 0
1739556571.5319 0.66 1.58 0.66 1.60 0 0 0
1739556571.5325 0.78 1.45 0.66 1.60 0 0 0
1739556571.5484 0.77 1.53 0.66 1.60 0 0 0
1739556571.5570 0.77 1.53 0.77 1.50 0 0 0
1739556571.5626 0.75 1.49 0.77 1.50 0 0 0
1739556571.5779 0.72 1.52 0.77 1.50 0 0 0
1739556571.5819 0.72 1.52 0.72 1.50 0 0 0
1739556571.5925 0.71 1.46 0.72 1.50 0 0 0
1739556571.6067 0.71 1.46 0.71 1.50 0 0 0
1739556571.6083 0.54 1.43 0.71 1.50 0 0 0
1739556571.6220 0.57 1.41 0.71 1.50 0 0 0
1739556571.6319 0.57 1.41 0.57 1.40 0 0 0
1739556571.6374 0.71 1.35 0.57 1.40 0 0 0
1739556571.6527 0.80 1.33 0.57 1.40 0 0 0
1739556571.6563 0.80 1.33 0.80 1.30 0 0 0
1739556571.6674 0.88 1.41 0.80 1.30 0 0 0
1739556571.6816 0.88 1.41 0.88 1.40 0 0 0
1739556571.6825 0.96 1.39 0.88 1.40 0 0 0
1739556571.6975 1.03 1.38 0.88 1.40 0 0 0
1739556571.7066 1.03 1.38 1.00 1.40 0 0 0
1739556571.7123 0.50 1.48 1.00 1.40 0 0 0
1739556571.7268 0.30 1.45 1.00 1.40 0 0 0
1739556571.7314 0.30 1.45 0.30 1.50 0 0 0
1739556571.7432 0.49 1.54 0.30 1.50 0 0 0
1739556571.7565 0.49 1.54 0.49 1.50 0 0 0
1739556571.7580 0.59 1.50 0.49 1.50 0 0 0
1739556571.7734 0.64 1.39 0.49 1.50 0 0 0
1739556571.7819 0.64 1.39 0.64 1.40 0 0 0
1739556571.7876 0.73 1.39 0.64 1.40 0 0 0
1739556571.8034 0.80 1.41 0.64 1.40 0 0 0
1739556571.8071 0.80 1.41 0.80 1.40 0 0 0
1739556571.8182 0.89 1.42 0.80 1.40 0 0 0
1739556571.8318 0.89 1.42 0.89 1.40 0 0 0
1739556571.8334 0.95 1.54 0.89 1.40 0 0 0
1739556571.8484 1.03 1.50 0.89 1.40 0 0 0
1739556571.8573 1.03 1.50 1.00 1.50 0 0 0
1739556571.8634 1.03 1.56 1.00 1.50 0 0 0
1739556571.8787 0.57 1.64 1.00 1.50 0 0 0
1739556571.8813 0.57 1.64 0.57 1.60 0 0 0
1739556571.8930 0.50 1.64 0.57 1.60 0 0 0
1739556571.9072 0.50 1.64 0.50 1.60 0 0 0
1739556571.9087 0.60 1.71 0.50 1.60 0 0 0
1739556571.9240 0.65 1.68 0.50 1.60 0 0 0
1739556571.9321 0.65 1.68 0.65 1.70 0 0 0
1739556571.9391 0.71 1.59 0.65 1.70 0 0 0
1739556571.9531 0.79 1.55 0.65 1.70 0 0 0
1739556571.9573 0.79 1.55 0.79 1.50 0 0 0
1739556571.9688 0.88 1.45 0.79 1.50 0 0 0
1739556571.9815 0.88 1.45 0.88 1.50 0 0 0
1739556571.9841 0.95 1.43 0.88 1.50 0 0 0
1739556571.9993 0.95 1.48 0.88 1.50 0 0 0
1739556572.0067 0.95 1.48 0.95 1.50 0 0 0
1739556572.0140 0.43 1.44 0.95 1.50 0 0 0
1739556572.0284 0.35 1.57 0.95 1.50 0 0 0
1739556572.0317 0.35 1.57 0.35 1.60 0 0 0
1739556572.0439 0.48 1.60 0.35 1.60 0 0 0
1739556572.0567 0.48 1.60 0.48 1.60 0 0 0
1739556572.0588 0.55 1.58 0.48 1.60 0 0 0
1739556572.0728 0.61 1.55 0.48 1.60 0 0 0
1739556572.0820 0.61 1.55 0.61 1.50 0 0 0
1739556572.0879 0.68 1.51 0.61 1.50 0 0 0
1739556572.1033 0.77 1.46 0.61 1.50 0 0 0
1739556572.1070 0.77 1.46 0.77 1.50 0 0 0
1739556572.1185 0.85 1.49 0.77 1.50 0 0 0
1739556572.1318 0.85 1.49 0.85 1.50 0 0 0
1739556572.1340 0.92 1.44 0.85 1.50 0 0 0
1739556572.1485 0.99 1.53 0.85 1.50 0 0 0
1739556572.1565 0.99 1.53 0.99 1.50 0 0 0
1739556572.1637 0.73 1.53 0.99 1.50 0 0 0
1739556572.1793 0.45 1.61 0.99 1.50 0 0 0
1739556572.1820 0.45 1.61 0.45 1.60 0 0 0
1739556572.1941 0.51 1.71 0.45 1.60 0 0 0
1739556572.2074 0.51 1.71 0.51 1.70 0 0 0
1739556572.2081 0.59 1.72 0.51 1.70 0 0 0
1739556572.2233 0.64 1.71 0.51 1.70 0 0 0
1739556572.2315 0.64 1.71 0.64 1.70 0 0 0
1739556572.2382 0.70 1.61 0.64 1.70 0 0 0
1739556572.2543 0.78 1.49 0.64 1.70 0 0 0
1739556572.2568 0.78 1.49 0.78 1.50 0 0 0
1739556572.2688 0.86 1.44 0.78 1.50 0 0 0
1739556572.2823 0.86 1.44 0.86 1.40 0 0 0
1739556572.2834 0.93 1.46 0.86 1.40 0 0 0
1739556572.2987 1.00 1.43 0.86 1.40 0 0 0
1739556572.3064 1.00 1.43 1.00 1.40 0 0 0
1739556572.3135 1.07 1.53 1.00 1.40 0 0 0
1739556572.3292 1.09 1.47 1.00 1.40 0 0 0
1739556572.3321 1.09 1.47 1.10 1.50 0 0 0
1739556572.3427 0.46 1.60 1.10 1.50 0 0 0
1739556572.3569 0.46 1.60 0.46 1.60 0 0 0
1739556572.3594 0.30 1.58 0.46 1.60 0 0 0
1739556572.3737 0.48 1.63 0.46 1.60 0 0 0
1739556572.3814 0.48 1.63 0.48 1.60 0 0 0
1739556572.3886 0.60 1.59 0.48 1.60 0 0 0
1739556572.4038 0.70 1.56 0.48 1.60 0 0 0
1739556572.4064 0.70 1.56 0.70 1.60 0 0 0
1739556572.4191 0.78 1.42 0.70 1.60 0 0 0
1739556572.4314 0.78 1.42 0.78 1.40 0 0 0
1739556572.4336 0.86 1.52 0.78 1.40 0 0 0
1739556572.4486 0.90 1.41 0.78 1.40 0 0 0
1739556572.4565 0.90 1.41 0.90 1.40 0 0 0
1739556572.4634 0.51 1.49 0.90 1.40 0 0 0
1739556572.4785 0.27 1.45 0.90 1.40 0 0 0
1739556572.4815 0.27 1.45 0.27 1.50 0 0 0
1739556572.4937 0.34 1.43 0.27 1.50 0 0 0
1739556572.5064 0.34 1.43 0.34 1.40 0 0 0
1739556572.5080 0.45 1.55 0.34 1.40 0 0 0
1739556572.5247 0.55 1.47 0.34 1.40 0 0 0
1739556572.5318 0.55 1.47 0.55 1.50 0 0 0
1739556572.5390 0.66 1.52 0.55 1.50 0 0 0
1739556572.5542 0.73 1.42 0.55 1.50 0 0 0
1739556572.5565 0.73 1.42 0.73 1.40 0 0 0
1739556572.5694 0.80 1.43 0.73 1.40 0 0 0
1739556572.5817 0.80 1.43 0.80 1.40 0 0 0
1739556572.5843 0.86 1.45 0.80 1.40 0 0 0
1739556572.5992 0.93 1.45 0.80 1.40 0 0 0
1739556572.6068 0.93 1.45 0.93 1.50 0 0 0
1739556572.6139 0.99 1.48 0.93 1.50 0 0 0
1739556572.6290 0.78 1.62 0.93 1.50 0 0 0
1739556572.6316 0.78 1.62 0.78 1.60 0 0 0
1739556572.6436 0.51 1.53 0.78 1.60 0 0 0
1739556572.6570 0.51 1.53 0.51 1.50 0 0 0
1739556572.6599 0.53 1.62 0.51 1.50 0 0 0
1739556572.6736 0.55 1.63 0.51 1.50 0 0 0
1739556572.6821 0.55 1.63 0.55 1.60 0 0 0
1739556572.6895 0.59 1.56 0.55 1.60 0 0 0
1739556572.7038 0.67 1.57 0.55 1.60 0 0 0
1739556572.7071 0.67 1.57 0.67 1.60 0 0 0
1739556572.7188 0.77 1.45 0.67 1.60 0 0 0
1739556572.7317 0.77 1.45 0.77 1.50 0 0 0
1739556572.7333 0.84 1.46 0.77 1.50 0 0 0
1739556572.7476 0.56 1.55 0.77 1.50 0 0 0
1739556572.7567 0.56 1.55 0.56 1.50 0 0 0
1739556572.7639 0.34 1.55 0.56 1.50 0 0 0
1739556572.7779 0.31 1.55 0.56 1.50 0 0 0
1739556572.7824 0.31 1.55 0.31 1.50 0 0 0
1739556572.7939 0.36 1.59 0.31 1.50 0 0 0
1739556572.8071 0.36 1.59 0.36 1.60 0 0 0
1739556572.8080 0.58 1.43 0.36 1.60 0 0 0
1739556572.8241 0.75 1.50 0.36 1.60 0 0 0
1739556572.8317 0.75 1.50 0.75 1.50 0 0 0
1739556572.8384 0.59 1.46 0.75 1.50 0 0 0
1739556572.8545 0.68 1.44 0.75 1.50 0 0 0
1739556572.8570 0.68 1.44 0.68 1.40 0 0 0
1739556572.8690 0.71 1.52 0.68 1.40 0 0 0
1739556572.8821 0.71 1.52 0.71 1.50 0 0 0
1739556572.8834 0.81 1.44 0.71 1.50 0 0 0
1739556572.8985 0.61 1.50 0.71 1.50 0 0 0
1739556572.9065 0.61 1.50 0.61 1.50 0 0 0
1739556572.9141 0.43 1.55 0.61 1.50 0 0 0
1739556572.9305 0.45 1.50 0.61 1.50 0 0 0
1739556572.9323 0.45 1.50 0.45 1.50 0 0 0
1739556572.9440 0.50 1.58 0.45 1.50 0 0 0
1739556572.9571 0.50 1.58 0.50 1.60 0 0 0
1739556572.9582 0.54 1.45 0.50 1.60 0 0 0
1739556572.9741 0.61 1.46 0.50 1.60 0 0 0
1739556572.9815 0.61 1.46 0.61 1.50 0 0 0
1739556572.9892 0.69 1.44 0.61 1.50 0 0 0
1739556573.0033 0.76 1.32 0.61 1.50 0 0 0
1739556573.0072 0.76 1.32 0.76 1.30 0 0 0
1739556573.0185 0.84 1.42 0.76 1.30 0 0 0
1739556573.0323 0.84 1.42 0.84 1.40 0 0 0
1739556573.0339 0.91 1.39 0.84 1.40 0 0 0
1739556573.0479 0.00 0.00 0.84 1.40 0 0 1
1739556573.0570 0.00 0.00 0.00 0.00 0 0 1
1739556573.0636 0.00 0.00 0.00 0.00 0 0 1
1739556573.0789 0.00 0.00 0.00 0.00 0 0 1
1739556573.0820 0.00 0.00 0.00 0.00 0 0 1
1739556573.0935 0.00 0.00 0.00 0.00 0 0 1
1739556573.1071 0.00 0.00 0.00 0.00 0 0 1
1739556573.1103 0.00 0.00 0.00 0.00 0 0 1
1739556573.1103 0.00 0.00 0.00 0.00 0 0 1
1739556573.1322 0.00 0.00 0.00 0.00 0 0 1
1739556573.1103 0.00 0.00 0.00 0.00 0 0 1
1739556573.1103 0.00 0.00 0.00 0.00 0 0 1
1739556573.1566 0.00 0.00 0.00 0.00 0 0 1
1739556573.1103 0.00 0.00 0.00 0.00 0 0 1
1739556573.1819 0.00 0.00 0.00 0.00 0 0 1
