% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738762319.3797 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.4043 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.4301 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.4547 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.4793 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.5051 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.5300 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.5549 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.5802 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.6049 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.6302 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.6543 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.6801 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.7045 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.7308 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.7542 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.7797 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.8048 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.8295 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.8544 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.8804 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.9043 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.9296 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.9543 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762319.9798 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.0048 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.0297 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.0550 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.0801 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.1052 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.1303 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.1547 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.1803 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.2052 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.2301 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.2550 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.2797 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.3051 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762320.3297 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.6842 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.7094 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.7340 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.7596 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.7844 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.8092 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.8340 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.8590 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.8843 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.9099 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.9340 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.9599 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762333.9848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.0095 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.0349 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.0598 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.0847 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.1096 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.1346 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.1593 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.1842 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.2099 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.2350 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.2598 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.2848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.3096 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.3346 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.3600 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.3843 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.4093 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.4348 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.4597 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.4847 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.5092 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.5341 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.5605 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.5852 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.6092 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.6345 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.6597 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.6847 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.7091 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.7348 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.7606 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.7848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.8094 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.8354 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.8597 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.8853 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.9093 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.9354 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.9605 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762334.9846 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.0095 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.0354 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.0600 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.0849 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.1095 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.1352 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.1608 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.1846 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.2093 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.2344 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.2599 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.2848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.3095 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.3353 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.3598 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.3853 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.4101 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.4351 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.4597 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.4845 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.5093 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.5352 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.5597 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.5852 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.6100 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.6352 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.6598 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.6854 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.7102 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.7353 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.7603 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.7850 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.8096 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.8347 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.8592 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.8847 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.9094 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.9355 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.9604 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762335.9853 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.0093 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.0345 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.0595 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.0848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.1096 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.1354 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.1596 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.1848 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.2100 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.2348 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.2603 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.2847 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.3095 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.3351 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.3604 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.3851 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.4101 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.4352 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.4602 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.4853 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.5104 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.5351 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.5599 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.5852 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.6102 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.6352 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762270.8976 0.00 0.00 0.00 0.00 0 0 1
1738762336.6601 0.00 0.00 0.00 0.00 0 0 1
