% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739890232.2181 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.2432 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.2678 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.2928 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.3186 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.3427 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.3679 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.3938 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.4180 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.4433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.4678 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.4935 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.5183 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.5428 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.5684 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.5934 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.6187 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.6437 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.6685 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.6933 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.7189 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.7431 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.7683 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.7934 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.8183 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.8435 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.8684 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.8938 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.9184 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.9437 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.9686 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890232.9934 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.0184 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.0434 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.0681 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.0931 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.1184 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.1437 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.1684 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.1936 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.2187 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.2435 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.2682 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.2932 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.3185 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.3428 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.3688 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.3931 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.4179 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.4432 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.4679 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.4930 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.5187 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.5439 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.5684 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.5932 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.6184 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.6434 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.6682 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.6933 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.7181 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.7432 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.7679 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.7937 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.8181 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.8436 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.8681 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.8936 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.9189 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.9433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.9684 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890233.9934 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.0182 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.0433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.0688 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.0935 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.1182 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.1433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.1683 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.1941 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.2182 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.2433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.2685 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.2934 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.3182 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.3436 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.3681 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.3939 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.4187 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.4430 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.4685 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.4939 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.5183 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.5437 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.5688 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.5940 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.6180 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.6433 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.6688 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.6930 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.7188 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.7437 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
1739890234.7686 0.00 0.00 0.00 0.00 0 0 1
1739889752.6537 0.00 0.00 0.00 0.00 0 0 1
