% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739552411.8764 0.00 0.00 0.00 0.00 0 0 1
1739279826.9706 0.00 0.00 0.00 0.00 0 0 1
1739552411.9019 0.00 0.00 0.00 0.00 0 0 1
1739552411.9037 0.00 0.00 0.00 0.00 0 0 1
1739552411.9194 2.01 2.01 0.00 0.00 0 0 0
1739552411.9272 2.01 2.01 2.00 2.00 0 0 0
1739552411.9344 2.54 2.54 2.00 2.00 0 0 0
1739552411.9494 2.04 2.71 2.00 2.00 0 0 0
1739552411.9520 2.04 2.71 2.00 2.70 0 0 0
1739552411.9649 1.94 2.34 2.00 2.70 0 0 0
1739552411.9772 1.94 2.34 1.90 2.30 0 0 0
1739552411.9800 2.52 2.42 1.90 2.30 0 0 0
1739552411.9950 2.59 2.78 1.90 2.30 0 0 0
1739552412.0019 2.59 2.78 2.60 2.80 0 0 0
1739552412.0102 2.29 2.49 2.60 2.80 0 0 0
1739552412.0238 2.13 2.37 2.60 2.80 0 0 0
1739552412.0269 2.13 2.37 2.10 2.40 0 0 0
1739552412.0392 1.92 2.34 2.10 2.40 0 0 0
1739552412.0521 1.92 2.34 1.90 2.30 0 0 0
1739552412.0549 1.67 2.18 1.90 2.30 0 0 0
1739552412.0689 1.53 1.93 1.90 2.30 0 0 0
1739552412.0773 1.53 1.93 1.50 1.90 0 0 0
1739552412.0846 1.52 1.90 1.50 1.90 0 0 0
1739552412.0991 1.56 1.73 1.50 1.90 0 0 0
1739552412.1023 1.56 1.73 1.60 1.70 0 0 0
1739552412.1144 1.48 1.64 1.60 1.70 0 0 0
1739552412.1265 1.48 1.64 1.50 1.60 0 0 0
1739552412.1296 1.16 1.60 1.50 1.60 0 0 0
1739552412.1446 0.94 1.46 1.50 1.60 0 0 0
1739552412.1516 0.94 1.46 0.94 1.50 0 0 0
1739552412.1601 0.91 1.54 0.94 1.50 0 0 0
1739552412.1752 0.80 1.61 0.94 1.50 0 0 0
1739552412.1778 0.80 1.61 0.80 1.60 0 0 0
1739552412.1893 0.68 1.45 0.80 1.60 0 0 0
1739552412.2023 0.68 1.45 0.68 1.50 0 0 0
1739552412.2044 0.72 1.40 0.68 1.50 0 0 0
1739552412.2199 0.66 1.57 0.68 1.50 0 0 0
1739552412.2267 0.66 1.57 0.66 1.60 0 0 0
1739552412.2351 0.63 1.51 0.66 1.60 0 0 0
1739552412.2494 0.68 1.37 0.66 1.60 0 0 0
1739552412.2522 0.68 1.37 0.68 1.40 0 0 0
1739552412.2647 0.64 1.52 0.68 1.40 0 0 0
1739552412.2770 0.64 1.52 0.64 1.50 0 0 0
1739552412.2802 0.68 1.49 0.64 1.50 0 0 0
1739552412.2944 0.74 1.51 0.64 1.50 0 0 0
1739552412.3017 0.74 1.51 0.74 1.50 0 0 0
1739552412.3091 0.79 1.58 0.74 1.50 0 0 0
1739552412.3243 0.81 1.53 0.74 1.50 0 0 0
1739552412.3268 0.81 1.53 0.81 1.50 0 0 0
1739552412.3398 0.84 1.57 0.81 1.50 0 0 0
1739552412.3515 0.84 1.57 0.84 1.60 0 0 0
1739552412.3549 0.91 1.66 0.84 1.60 0 0 0
1739552412.3703 0.99 1.58 0.84 1.60 0 0 0
1739552412.3764 0.99 1.58 0.99 1.60 0 0 0
1739552412.3843 -0.70 0.84 0.99 1.60 0 0 0
1739552412.4000 -0.82 0.70 0.99 1.60 0 0 0
1739552412.4016 -0.82 0.70 -0.82 0.70 0 0 0
1739552412.4138 -0.63 0.79 -0.82 0.70 0 0 0
1739552412.4265 -0.63 0.79 -0.63 0.79 0 0 0
1739552412.4296 -0.65 0.86 -0.63 0.79 0 0 0
1739552412.4437 -0.59 0.66 -0.63 0.79 0 0 0
1739552412.4517 -0.59 0.66 -0.59 0.66 0 0 0
1739552412.4603 -0.38 0.37 -0.59 0.66 0 0 0
1739552412.4743 -0.16 0.47 -0.59 0.66 0 0 0
1739552412.4769 -0.16 0.47 -0.16 0.47 0 0 0
1739552412.4896 -0.01 0.57 -0.16 0.47 0 0 0
1739552412.5020 -0.01 0.57 -0.01 0.57 0 0 0
1739552412.5045 0.16 0.44 -0.01 0.57 0 0 0
1739552412.5196 0.26 0.52 -0.01 0.57 0 0 0
1739552412.5273 0.26 0.52 0.26 0.52 0 0 0
1739552412.5356 0.30 0.59 0.26 0.52 0 0 0
1739552412.5496 0.32 0.77 0.26 0.52 0 0 0
1739552412.5522 0.32 0.77 0.32 0.77 0 0 0
1739552412.5665 0.40 0.75 0.32 0.77 0 0 0
1739552412.5778 0.40 0.75 0.40 0.75 0 0 0
1739552412.5791 0.47 0.86 0.40 0.75 0 0 0
1739552412.5958 0.54 1.03 0.40 0.75 0 0 0
1739552412.6023 0.54 1.03 0.54 1.00 0 0 0
1739552412.6096 0.62 1.02 0.54 1.00 0 0 0
1739552412.6250 0.67 0.97 0.54 1.00 0 0 0
1739552412.6273 0.67 0.97 0.67 0.97 0 0 0
1739552412.6399 0.65 1.02 0.67 0.97 0 0 0
1739552412.6513 0.65 1.02 0.65 1.00 0 0 0
1739552412.6543 0.37 1.27 0.65 1.00 0 0 0
1739552412.6696 0.29 1.37 0.65 1.00 0 0 0
1739552412.6766 0.29 1.37 0.29 1.40 0 0 0
1739552412.6845 0.26 1.34 0.29 1.40 0 0 0
1739552412.6999 0.20 1.33 0.29 1.40 0 0 0
1739552412.7019 0.20 1.33 0.20 1.30 0 0 0
1739552412.7146 0.27 1.17 0.20 1.30 0 0 0
1739552412.7267 0.27 1.17 0.27 1.20 0 0 0
1739552412.7298 0.39 1.22 0.27 1.20 0 0 0
1739552412.7449 0.48 1.09 0.27 1.20 0 0 0
1739552412.7521 0.48 1.09 0.48 1.10 0 0 0
1739552412.7594 0.49 1.07 0.48 1.10 0 0 0
1739552412.7746 0.38 1.10 0.48 1.10 0 0 0
1739552412.7768 0.38 1.10 0.38 1.10 0 0 0
1739552412.7896 0.38 1.10 0.38 1.10 0 0 0
1739552412.8020 0.38 1.10 0.38 1.10 0 0 0
1739552412.8045 0.45 1.19 0.38 1.10 0 0 0
1739552412.8200 0.53 1.10 0.38 1.10 0 0 0
1739552412.8263 0.53 1.10 0.53 1.10 0 0 0
1739552412.8348 0.58 0.99 0.53 1.10 0 0 0
1739552412.8491 0.53 1.15 0.53 1.10 0 0 0
1739552412.8521 0.53 1.15 0.53 1.10 0 0 0
1739552412.8642 0.53 1.10 0.53 1.10 0 0 0
1739552412.8774 0.53 1.10 0.53 1.10 0 0 0
1739552412.8793 0.52 1.06 0.53 1.10 0 0 0
1739552412.8950 0.61 1.20 0.53 1.10 0 0 0
1739552412.9013 0.61 1.20 0.61 1.20 0 0 0
1739552412.9101 0.68 0.97 0.61 1.20 0 0 0
1739552412.9242 0.71 0.94 0.61 1.20 0 0 0
1739552412.9269 0.71 0.94 0.71 0.94 0 0 0
1739552412.9398 0.56 1.13 0.71 0.94 0 0 0
1739552412.9521 0.56 1.13 0.56 1.10 0 0 0
1739552412.9542 0.43 1.14 0.56 1.10 0 0 0
1739552412.9695 0.27 1.05 0.56 1.10 0 0 0
1739552412.9772 0.27 1.05 0.27 1.00 0 0 0
1739552412.9851 0.19 1.02 0.27 1.00 0 0 0
1739552412.9991 0.30 1.11 0.27 1.00 0 0 0
1739552413.0022 0.30 1.11 0.30 1.10 0 0 0
1739552413.0148 0.36 1.03 0.30 1.10 0 0 0
1739552413.0264 0.36 1.03 0.36 1.00 0 0 0
1739552413.0300 0.40 1.02 0.36 1.00 0 0 0
1739552413.0444 0.44 1.11 0.36 1.00 0 0 0
1739552413.0520 0.44 1.11 0.44 1.10 0 0 0
1739552413.0603 0.51 0.99 0.44 1.10 0 0 0
1739552413.0744 0.56 0.89 0.44 1.10 0 0 0
1739552413.0772 0.56 0.89 0.56 0.89 0 0 0
1739552413.0894 0.57 0.93 0.56 0.89 0 0 0
1739552413.1015 0.57 0.93 0.57 0.93 0 0 0
1739552413.1045 0.40 1.00 0.57 0.93 0 0 0
1739552413.1195 0.32 1.07 0.57 0.93 0 0 0
1739552413.1271 0.32 1.07 0.32 1.10 0 0 0
1739552413.1345 0.35 1.01 0.32 1.10 0 0 0
1739552413.1509 0.41 0.95 0.32 1.10 0 0 0
1739552413.1521 0.41 0.95 0.41 0.95 0 0 0
1739552413.1651 0.46 1.07 0.41 0.95 0 0 0
1739552413.1767 0.46 1.07 0.46 1.10 0 0 0
1739552413.1796 0.51 1.03 0.46 1.10 0 0 0
1739552413.1952 0.56 1.06 0.46 1.10 0 0 0
1739552413.2017 0.56 1.06 0.56 1.10 0 0 0
1739552413.2095 0.60 1.10 0.56 1.10 0 0 0
1739552413.2251 0.52 0.95 0.56 1.10 0 0 0
1739552413.2270 0.52 0.95 0.52 0.95 0 0 0
1739552413.2402 0.26 1.04 0.52 0.95 0 0 0
1739552413.2518 0.26 1.04 0.26 1.00 0 0 0
1739552413.2547 0.22 1.07 0.26 1.00 0 0 0
1739552413.2701 0.22 1.03 0.26 1.00 0 0 0
1739552413.2770 0.22 1.03 0.22 1.00 0 0 0
1739552413.2853 0.27 1.02 0.22 1.00 0 0 0
1739552413.3002 0.37 1.02 0.22 1.00 0 0 0
1739552413.3017 0.37 1.02 0.37 1.00 0 0 0
1739552413.3144 0.47 1.10 0.37 1.00 0 0 0
1739552413.3267 0.47 1.10 0.47 1.10 0 0 0
1739552413.3298 0.54 1.02 0.47 1.10 0 0 0
1739552413.3449 0.58 0.95 0.47 1.10 0 0 0
1739552413.3523 0.58 0.95 0.58 0.95 0 0 0
1739552413.3600 0.34 1.15 0.58 0.95 0 0 0
1739552413.3752 0.22 1.08 0.58 0.95 0 0 0
1739552413.3769 0.22 1.08 0.22 1.10 0 0 0
1739552413.3897 0.23 0.88 0.22 1.10 0 0 0
1739552413.4018 0.23 0.88 0.23 0.88 0 0 0
1739552413.4048 0.27 1.01 0.23 0.88 0 0 0
1739552413.4205 0.33 1.09 0.23 0.88 0 0 0
1739552413.4267 0.33 1.09 0.33 1.10 0 0 0
1739552413.4350 0.41 1.13 0.33 1.10 0 0 0
1739552413.4503 0.50 1.01 0.33 1.10 0 0 0
1739552413.4526 0.50 1.01 0.50 1.00 0 0 0
1739552413.4645 0.56 0.98 0.50 1.00 0 0 0
1739552413.4779 0.56 0.98 0.56 0.98 0 0 0
1739552413.4795 0.60 1.12 0.56 0.98 0 0 0
1739552413.4960 0.54 1.04 0.56 0.98 0 0 0
1739552413.5030 0.54 1.04 0.54 1.00 0 0 0
1739552413.5091 0.49 1.12 0.54 1.00 0 0 0
1739552413.5262 0.48 1.16 0.54 1.00 0 0 0
1739552413.5275 0.48 1.16 0.48 1.20 0 0 0
1739552413.5401 0.56 0.99 0.48 1.20 0 0 0
1739552413.5530 0.56 0.99 0.56 0.99 0 0 0
1739552413.5553 0.63 1.11 0.56 0.99 0 0 0
1739552413.5692 0.60 1.01 0.56 0.99 0 0 0
1739552413.5774 0.60 1.01 0.60 1.00 0 0 0
1739552413.5844 0.52 1.14 0.60 1.00 0 0 0
1739552413.5996 0.49 1.16 0.60 1.00 0 0 0
1739552413.6027 0.49 1.16 0.49 1.20 0 0 0
1739552413.6156 0.43 0.98 0.49 1.20 0 0 0
1739552413.6282 0.43 0.98 0.43 0.98 0 0 0
1739552413.6302 0.29 1.07 0.43 0.98 0 0 0
1739552413.6452 0.28 1.07 0.43 0.98 0 0 0
1739552413.6532 0.28 1.07 0.28 1.10 0 0 0
1739552413.6603 0.45 0.88 0.28 1.10 0 0 0
1739552413.6752 -0.42 1.09 0.28 1.10 0 0 0
1739552413.6779 -0.42 1.09 -0.42 1.10 0 0 0
1739552413.6897 0.08 1.09 -0.42 1.10 0 0 0
1739552413.7034 0.08 1.09 0.08 1.10 0 0 0
1739552413.7044 0.22 0.96 0.08 1.10 0 0 0
1739552413.7201 0.37 0.87 0.08 1.10 0 0 0
1739552413.7276 0.37 0.87 0.37 0.87 0 0 0
1739552413.7353 0.45 0.83 0.37 0.87 0 0 0
1739552413.7496 0.51 0.96 0.37 0.87 0 0 0
1739552413.7527 0.51 0.96 0.51 0.96 0 0 0
1739552413.7667 0.60 1.06 0.51 0.96 0 0 0
1739552413.7786 0.60 1.06 0.60 1.10 0 0 0
1739552413.7807 0.66 0.99 0.60 1.10 0 0 0
1739552413.7960 0.76 1.02 0.60 1.10 0 0 0
1739552413.8030 0.76 1.02 0.76 1.00 0 0 0
1739552413.8105 0.85 1.02 0.76 1.00 0 0 0
1739552413.8284 0.85 1.02 0.85 1.00 0 0 0
1739552413.8285 0.93 1.05 0.85 1.00 0 0 0
1739552413.8403 0.98 1.08 0.85 1.00 0 0 0
1739552413.8530 0.98 1.08 0.98 1.10 0 0 0
1739552413.8565 0.91 1.03 0.98 1.10 0 0 0
1739552413.8704 0.29 1.18 0.98 1.10 0 0 0
1739552413.8782 0.29 1.18 0.29 1.20 0 0 0
1739552413.8859 0.34 1.00 0.29 1.20 0 0 0
1739552413.9010 0.51 1.13 0.29 1.20 0 0 0
1739552413.9028 0.51 1.13 0.51 1.10 0 0 0
1739552413.9164 0.58 1.21 0.51 1.10 0 0 0
1739552413.9276 0.58 1.21 0.58 1.20 0 0 0
1739552413.9307 0.63 0.98 0.58 1.20 0 0 0
1739552413.9453 0.70 0.78 0.58 1.20 0 0 0
1739552413.9531 0.70 0.78 0.70 0.78 0 0 0
1739552413.9608 0.76 1.03 0.70 0.78 0 0 0
1739552413.9782 0.83 1.04 0.83 1.00 0 0 0
1739552413.9770 0.83 1.04 0.83 1.00 0 0 0
1739552413.9906 0.91 0.98 0.83 1.00 0 0 0
1739552414.0031 0.91 0.98 0.91 0.98 0 0 0
1739552414.0056 0.98 0.91 0.91 0.98 0 0 0
1739552414.0204 0.75 0.96 0.91 0.98 0 0 0
1739552414.0282 0.75 0.96 0.75 0.96 0 0 0
1739552414.0356 0.42 1.02 0.75 0.96 0 0 0
1739552414.0509 0.55 1.01 0.75 0.96 0 0 0
1739552414.0532 0.55 1.01 0.55 1.00 0 0 0
1739552414.0652 0.69 1.16 0.55 1.00 0 0 0
1739552414.0780 0.69 1.16 0.69 1.20 0 0 0
1739552414.0797 0.68 1.11 0.69 1.20 0 0 0
1739552414.0958 0.59 0.86 0.69 1.20 0 0 0
1739552414.1033 0.59 0.86 0.59 0.86 0 0 0
1739552414.1114 0.54 0.96 0.59 0.86 0 0 0
1739552414.1255 0.59 1.08 0.59 0.86 0 0 0
1739552414.1285 0.59 1.08 0.59 1.10 0 0 0
1739552414.1407 0.62 0.73 0.59 1.10 0 0 0
1739552414.1533 0.62 0.73 0.62 0.73 0 0 0
1739552414.1554 0.66 0.85 0.62 0.73 0 0 0
1739552414.1703 0.71 1.01 0.62 0.73 0 0 0
1739552414.1788 0.71 1.01 0.71 1.00 0 0 0
1739552414.1862 0.75 1.09 0.71 1.00 0 0 0
1739552414.2000 0.81 0.95 0.71 1.00 0 0 0
1739552414.2029 0.81 0.95 0.81 0.95 0 0 0
1739552414.2165 0.84 0.83 0.81 0.95 0 0 0
1739552414.2282 0.84 0.83 0.84 0.83 0 0 0
1739552414.2302 0.86 1.06 0.84 0.83 0 0 0
1739552414.2462 0.88 1.13 0.84 0.83 0 0 0
1739552414.2532 0.88 1.13 0.88 1.10 0 0 0
1739552414.2609 0.90 0.92 0.88 1.10 0 0 0
1739552414.2762 0.93 0.81 0.88 1.10 0 0 0
1739552414.2786 0.93 0.81 0.93 0.81 0 0 0
1739552414.2902 0.98 0.90 0.93 0.81 0 0 0
1739552414.3033 0.98 0.90 0.98 0.90 0 0 0
1739552414.3053 0.99 1.07 0.98 0.90 0 0 0
1739552414.3209 0.99 1.12 0.98 0.90 0 0 0
1739552414.3278 0.99 1.12 0.99 1.10 0 0 0
1739552414.3353 0.97 0.89 0.99 1.10 0 0 0
1739552414.3505 0.98 0.78 0.99 1.10 0 0 0
1739552414.3531 0.98 0.78 0.98 0.78 0 0 0
1739552414.3651 1.01 0.79 0.98 0.78 0 0 0
1739552414.3780 1.01 0.79 1.00 0.79 0 0 0
1739552414.3807 1.02 0.92 1.00 0.79 0 0 0
1739552414.3959 1.02 1.07 1.00 0.79 0 0 0
1739552414.4029 1.02 1.07 1.00 1.10 0 0 0
1739552414.4112 1.00 1.00 1.00 1.10 0 0 0
1739552414.4249 0.96 0.85 1.00 1.10 0 0 0
1739552414.4279 0.96 0.85 0.96 0.85 0 0 0
1739552414.4404 0.94 0.84 0.96 0.85 0 0 0
1739552414.4529 0.94 0.84 0.94 0.84 0 0 0
1739552414.4554 0.93 0.92 0.94 0.84 0 0 0
1739552414.4699 0.92 1.07 0.94 0.84 0 0 0
1739552414.4783 0.92 1.07 0.92 1.10 0 0 0
1739552414.4852 0.91 0.98 0.92 1.10 0 0 0
1739552414.5011 0.91 0.86 0.92 1.10 0 0 0
1739552414.5029 0.91 0.86 0.91 0.86 0 0 0
1739552414.5166 0.90 0.80 0.91 0.86 0 0 0
1739552414.5281 0.90 0.80 0.90 0.80 0 0 0
1739552414.5301 0.87 0.83 0.90 0.80 0 0 0
1739552414.5455 0.86 0.94 0.90 0.80 0 0 0
1739552414.5533 0.86 0.94 0.86 0.94 0 0 0
1739552414.5605 0.89 1.03 0.86 0.94 0 0 0
1739552414.5759 0.90 0.95 0.86 0.94 0 0 0
1739552414.5777 0.90 0.95 0.90 0.95 0 0 0
1739552414.5914 0.90 0.86 0.90 0.95 0 0 0
1739552414.6030 0.90 0.86 0.90 0.86 0 0 0
1739552414.6051 0.91 0.79 0.90 0.86 0 0 0
1739552414.6210 0.93 0.85 0.90 0.86 0 0 0
1739552414.6284 0.93 0.85 0.93 0.85 0 0 0
1739552414.6354 0.93 0.98 0.93 0.85 0 0 0
1739552414.6513 0.89 0.98 0.93 0.85 0 0 0
1739552414.6534 0.89 0.98 0.89 0.98 0 0 0
1739552414.6649 0.85 0.95 0.89 0.98 0 0 0
1739552414.6781 0.85 0.95 0.85 0.95 0 0 0
1739552414.6802 0.81 0.83 0.85 0.95 0 0 0
1739552414.6959 0.77 0.86 0.85 0.95 0 0 0
1739552414.7028 0.77 0.86 0.77 0.86 0 0 0
1739552414.7108 0.78 0.99 0.77 0.86 0 0 0
1739552414.7251 0.83 1.00 0.77 0.86 0 0 0
1739552414.7280 0.83 1.00 0.83 1.00 0 0 0
1739552414.7403 0.84 0.91 0.83 1.00 0 0 0
1739552414.7531 0.84 0.91 0.84 0.91 0 0 0
1739552414.7549 0.81 0.89 0.84 0.91 0 0 0
1739552414.7712 0.81 0.96 0.84 0.91 0 0 0
1739552414.7783 0.81 0.96 0.81 0.96 0 0 0
1739552414.7853 0.82 1.09 0.81 0.96 0 0 0
1739552414.8002 0.84 0.98 0.81 0.96 0 0 0
1739552414.8030 0.84 0.98 0.84 0.98 0 0 0
1739552414.8159 0.83 0.83 0.84 0.98 0 0 0
1739552414.8278 0.83 0.83 0.83 0.83 0 0 0
1739552414.8305 0.83 0.93 0.83 0.83 0 0 0
1739552414.8461 0.86 1.02 0.83 0.83 0 0 0
1739552414.8529 0.86 1.02 0.86 1.00 0 0 0
1739552414.8614 0.86 1.06 0.86 1.00 0 0 0
1739552414.8755 0.81 1.01 0.86 1.00 0 0 0
1739552414.8777 0.81 1.01 0.81 1.00 0 0 0
1739552414.8907 0.80 0.86 0.81 1.00 0 0 0
1739552414.9035 0.80 0.86 0.80 0.86 0 0 0
1739552414.9053 0.85 0.99 0.80 0.86 0 0 0
1739552414.9203 0.91 1.04 0.80 0.86 0 0 0
1739552414.9284 0.91 1.04 0.91 1.00 0 0 0
1739552414.9358 0.90 0.92 0.91 1.00 0 0 0
1739552414.9502 0.83 1.06 0.91 1.00 0 0 0
1739552414.9534 0.83 1.06 0.83 1.10 0 0 0
1739552414.9663 0.81 1.08 0.83 1.10 0 0 0
1739552414.9782 0.81 1.08 0.81 1.10 0 0 0
1739552414.9806 0.71 1.06 0.81 1.10 0 0 0
1739552414.9952 0.66 0.95 0.81 1.10 0 0 0
1739552415.0032 0.66 0.95 0.66 0.95 0 0 0
1739552415.0114 0.72 1.05 0.66 0.95 0 0 0
1739552415.0260 0.76 1.10 0.66 0.95 0 0 0
1739552415.0281 0.76 1.10 0.76 1.10 0 0 0
1739552415.0412 0.76 0.98 0.76 1.10 0 0 0
1739552415.0530 0.76 0.98 0.76 0.98 0 0 0
1739552415.0555 0.75 0.81 0.76 0.98 0 0 0
1739552415.0705 0.76 0.85 0.76 0.98 0 0 0
1739552415.0780 0.76 0.85 0.76 0.85 0 0 0
1739552415.0855 0.74 0.95 0.76 0.85 0 0 0
1739552415.1006 0.69 1.06 0.76 0.85 0 0 0
1739552415.1028 0.69 1.06 0.69 1.10 0 0 0
1739552415.1157 0.67 1.02 0.69 1.10 0 0 0
1739552415.1284 0.67 1.02 0.67 1.00 0 0 0
1739552415.1306 0.73 0.85 0.67 1.00 0 0 0
1739552415.1456 0.79 0.80 0.67 1.00 0 0 0
1739552415.1536 0.79 0.80 0.79 0.80 0 0 0
1739552415.1611 0.63 0.85 0.79 0.80 0 0 0
1739552415.1773 0.60 0.97 0.79 0.80 0 0 0
1739552415.1780 0.60 0.97 0.60 0.97 0 0 0
1739552415.1908 0.70 1.04 0.60 0.97 0 0 0
1739552415.2030 0.70 1.04 0.70 1.00 0 0 0
1739552415.2054 0.80 0.95 0.70 1.00 0 0 0
1739552415.2209 0.88 0.85 0.70 1.00 0 0 0
1739552415.2277 0.88 0.85 0.88 0.85 0 0 0
1739552415.2361 0.82 0.89 0.88 0.85 0 0 0
1739552415.2514 0.25 1.06 0.88 0.85 0 0 0
1739552415.2537 0.25 1.06 0.25 1.10 0 0 0
1739552415.2660 0.30 1.14 0.25 1.10 0 0 0
1739552415.2785 0.30 1.14 0.30 1.10 0 0 0
1739552415.2811 0.45 0.94 0.30 1.10 0 0 0
1739552415.2963 0.49 1.07 0.30 1.10 0 0 0
1739552415.3034 0.49 1.07 0.49 1.10 0 0 0
1739552415.3107 0.56 1.05 0.49 1.10 0 0 0
1739552415.3262 0.63 1.00 0.49 1.10 0 0 0
1739552415.3283 0.63 1.00 0.63 1.00 0 0 0
1739552415.3416 0.72 1.09 0.63 1.00 0 0 0
1739552415.3532 0.72 1.09 0.72 1.10 0 0 0
1739552415.3560 0.79 1.07 0.72 1.10 0 0 0
1739552415.3715 0.65 1.06 0.72 1.10 0 0 0
1739552415.3786 0.65 1.06 0.65 1.10 0 0 0
1739552415.3869 0.24 1.13 0.65 1.10 0 0 0
