% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739880233.2799 2.65 3.07 2.70 3.10 0 0 0
1739880233.2888 2.70 2.95 2.70 3.10 0 0 0
1739880233.3043 2.66 2.98 2.70 3.10 0 0 0
1739880233.3052 2.66 2.98 2.70 3.00 0 0 0
1739880233.3204 2.63 3.00 2.70 3.00 0 0 0
1739880233.3308 2.63 3.00 2.60 3.00 0 0 0
1739880233.3345 2.63 2.94 2.60 3.00 0 0 0
1739880233.3495 2.65 2.94 2.60 3.00 0 0 0
1739880233.3558 2.65 2.94 2.70 2.90 0 0 0
1739880233.3638 2.72 2.96 2.70 2.90 0 0 0
1739880233.3792 2.71 2.98 2.70 2.90 0 0 0
1739880233.3800 2.71 2.98 2.70 3.00 0 0 0
1739880233.3948 2.65 2.92 2.70 3.00 0 0 0
1739880233.4057 2.65 2.92 2.70 2.90 0 0 0
1739880233.4088 2.70 2.94 2.70 2.90 0 0 0
1739880233.4238 2.71 2.92 2.70 2.90 0 0 0
1739880233.4302 2.71 2.92 2.70 2.90 0 0 0
1739880233.4393 2.67 2.91 2.70 2.90 0 0 0
1739880233.4545 2.65 2.90 2.70 2.90 0 0 0
1739880233.4552 2.65 2.90 2.70 2.90 0 0 0
1739880233.4694 2.67 2.89 2.70 2.90 0 0 0
1739880233.4803 2.67 2.89 2.70 2.90 0 0 0
1739880233.4848 2.69 2.95 2.70 2.90 0 0 0
1739880233.4998 2.65 2.82 2.70 2.90 0 0 0
1739880233.5059 2.65 2.82 2.70 2.80 0 0 0
1739880233.5151 2.70 2.87 2.70 2.80 0 0 0
1739880233.5289 2.71 2.88 2.70 2.80 0 0 0
1739880233.5309 2.71 2.88 2.70 2.90 0 0 0
1739880233.5443 2.56 2.92 2.70 2.90 0 0 0
1739880233.5549 2.56 2.92 2.60 2.90 0 0 0
1739880233.5594 2.61 2.90 2.60 2.90 0 0 0
1739880233.5745 2.70 2.84 2.60 2.90 0 0 0
1739880233.5808 2.70 2.84 2.70 2.80 0 0 0
1739880233.5893 2.65 2.89 2.70 2.80 0 0 0
1739880233.6053 2.63 2.88 2.70 2.90 0 0 0
1739880233.6052 2.63 2.88 2.70 2.90 0 0 0
1739880233.6192 2.68 2.86 2.70 2.90 0 0 0
1739880233.6304 2.68 2.86 2.70 2.90 0 0 0
1739880233.6345 2.70 2.84 2.70 2.90 0 0 0
1739880233.6492 2.63 2.96 2.70 2.90 0 0 0
1739880233.6557 2.63 2.96 2.60 3.00 0 0 0
1739880233.6648 2.62 2.89 2.60 3.00 0 0 0
1739880233.6799 2.60 2.84 2.60 3.00 0 0 0
1739880233.6809 2.60 2.84 2.60 2.90 0 0 0
1739880233.6951 2.64 2.93 2.60 2.90 0 0 0
1739880233.7059 2.64 2.93 2.60 2.90 0 0 0
1739880233.7109 2.71 2.96 2.60 2.90 0 0 0
1739880233.7246 2.69 2.98 2.60 2.90 0 0 0
1739880233.7300 2.69 2.98 2.70 3.00 0 0 0
1739880233.7389 2.68 2.89 2.70 3.00 0 0 0
1739880233.7551 2.73 2.95 2.70 3.00 0 0 0
1739880233.7545 2.73 2.95 2.70 3.00 0 0 0
1739880233.7701 2.70 2.95 2.70 3.00 0 0 0
1739880233.7800 2.70 2.95 2.70 3.00 0 0 0
1739880233.7844 2.70 2.94 2.70 3.00 0 0 0
1739880233.7984 2.68 2.92 2.70 3.00 0 0 0
1739880233.8053 2.68 2.92 2.70 2.90 0 0 0
1739880233.8144 2.71 2.95 2.70 2.90 0 0 0
1739880233.8302 2.70 2.91 2.70 2.90 0 0 0
1739880233.8297 2.70 2.91 2.70 2.90 0 0 0
1739880233.8437 2.66 2.84 2.70 2.90 0 0 0
1739880233.8555 2.66 2.84 2.70 2.80 0 0 0
1739880233.8599 2.72 2.90 2.70 2.80 0 0 0
1739880233.8740 2.71 2.98 2.70 2.80 0 0 0
1739880233.8803 2.71 2.98 2.70 3.00 0 0 0
1739880233.8902 2.60 2.94 2.70 3.00 0 0 0
1739880233.9048 2.64 2.92 2.70 3.00 0 0 0
1739880233.9060 2.64 2.92 2.60 2.90 0 0 0
1739880233.9198 2.62 2.85 2.60 2.90 0 0 0
1739880233.9306 2.62 2.85 2.60 2.80 0 0 0
1739880233.9339 2.60 2.96 2.60 2.80 0 0 0
1739880233.9497 2.62 2.89 2.60 2.80 0 0 0
1739880233.9556 2.62 2.89 2.60 2.90 0 0 0
1739880233.9652 2.64 2.91 2.60 2.90 0 0 0
1739880233.9792 2.63 2.94 2.60 2.90 0 0 0
1739880233.9808 2.63 2.94 2.60 2.90 0 0 0
1739880233.9950 2.64 3.02 2.60 2.90 0 0 0
1739880234.0057 2.64 3.02 2.60 3.00 0 0 0
1739880234.0090 2.66 2.95 2.60 3.00 0 0 0
1739880234.0251 2.66 2.91 2.60 3.00 0 0 0
1739880234.0309 2.66 2.91 2.70 2.90 0 0 0
1739880234.0389 2.67 2.98 2.70 2.90 0 0 0
1739880234.0546 2.72 2.97 2.70 2.90 0 0 0
1739880234.0553 2.72 2.97 2.70 3.00 0 0 0
1739880234.0708 2.73 2.98 2.70 3.00 0 0 0
1739880234.0810 2.73 2.98 2.70 3.00 0 0 0
1739880234.0847 2.68 2.90 2.70 3.00 0 0 0
1739880234.0999 2.65 2.94 2.70 3.00 0 0 0
1739880234.1057 2.65 2.94 2.70 2.90 0 0 0
1739880234.1157 2.65 2.91 2.70 2.90 0 0 0
1739880234.1297 2.69 2.92 2.70 2.90 0 0 0
1739880234.1309 2.69 2.92 2.70 2.90 0 0 0
1739880234.1450 2.67 2.92 2.70 2.90 0 0 0
1739880234.1550 2.67 2.92 2.70 2.90 0 0 0
1739880234.1599 2.71 2.96 2.70 2.90 0 0 0
1739880234.1745 2.72 2.86 2.70 2.90 0 0 0
1739880234.1800 2.72 2.86 2.70 2.90 0 0 0
1739880234.1903 2.67 2.80 2.70 2.90 0 0 0
1739880234.2045 2.71 2.90 2.70 2.90 0 0 0
1739880234.2054 2.71 2.90 2.70 2.90 0 0 0
1739880234.2195 2.72 2.91 2.70 2.90 0 0 0
1739880234.2305 2.72 2.91 2.70 2.90 0 0 0
1739880234.2350 2.67 2.91 2.70 2.90 0 0 0
1739880234.2497 2.68 2.88 2.70 2.90 0 0 0
1739880234.2557 2.68 2.88 2.70 2.90 0 0 0
1739880234.2649 2.70 2.91 2.70 2.90 0 0 0
1739880234.2789 2.72 2.98 2.70 2.90 0 0 0
1739880234.2807 2.72 2.98 2.70 3.00 0 0 0
1739880234.2947 2.69 2.90 2.70 3.00 0 0 0
1739880234.3055 2.69 2.90 2.70 2.90 0 0 0
1739880234.3093 2.75 3.03 2.70 2.90 0 0 0
1739880234.3249 2.75 3.02 2.70 2.90 0 0 0
1739880234.3305 2.75 3.02 2.80 3.00 0 0 0
1739880234.3397 2.70 3.12 2.80 3.00 0 0 0
1739880234.3554 2.82 3.09 2.80 3.10 0 0 0
1739880234.3547 2.82 3.09 2.80 3.10 0 0 0
1739880234.3697 2.93 3.10 2.80 3.10 0 0 0
1739880234.3803 2.93 3.10 2.90 3.10 0 0 0
1739880234.3847 2.95 3.15 2.90 3.10 0 0 0
1739880234.3989 3.00 3.14 2.90 3.10 0 0 0
1739880234.4052 3.00 3.14 3.00 3.10 0 0 0
1739880234.4143 2.93 3.16 3.00 3.10 0 0 0
1739880234.4307 2.95 3.16 2.90 3.20 0 0 0
1739880234.4306 2.95 3.16 2.90 3.20 0 0 0
1739880234.4449 2.97 3.20 2.90 3.20 0 0 0
1739880234.4552 2.97 3.20 3.00 3.20 0 0 0
1739880234.4600 2.98 3.10 3.00 3.20 0 0 0
1739880234.4755 2.97 3.07 3.00 3.20 0 0 0
1739880234.4804 2.97 3.07 3.00 3.10 0 0 0
1739880234.4894 2.87 3.08 3.00 3.10 0 0 0
1739880234.5059 2.92 3.06 2.90 3.10 0 0 0
1739880234.5057 2.92 3.06 2.90 3.10 0 0 0
1739880234.5199 2.89 2.96 2.90 3.10 0 0 0
1739880234.5300 2.89 2.96 2.90 3.00 0 0 0
1739880234.5354 2.81 2.90 2.90 3.00 0 0 0
1739880234.5508 2.83 2.90 2.90 3.00 0 0 0
1739880234.5553 2.83 2.90 2.80 2.90 0 0 0
1739880234.5663 2.83 2.95 2.80 2.90 0 0 0
1739880234.5810 2.83 2.95 2.80 3.00 0 0 0
1739880234.5811 2.75 2.73 2.80 3.00 0 0 0
1739880234.5958 2.66 2.82 2.80 3.00 0 0 0
1739880234.6054 2.66 2.82 2.70 2.80 0 0 0
1739880234.6105 2.70 2.88 2.70 2.80 0 0 0
1739880234.6255 2.73 2.75 2.70 2.80 0 0 0
1739880234.6308 2.73 2.75 2.70 2.80 0 0 0
1739880234.6404 2.70 2.75 2.70 2.80 0 0 0
1739880234.6556 2.72 2.81 2.70 2.80 0 0 0
1739880234.6549 2.72 2.81 2.70 2.80 0 0 0
1739880234.6705 2.72 2.88 2.70 2.80 0 0 0
1739880234.6809 2.72 2.88 2.70 2.90 0 0 0
1739880234.6861 2.68 2.85 2.70 2.90 0 0 0
1739880234.7016 2.72 2.83 2.70 2.90 0 0 0
1739880234.7057 2.72 2.83 2.70 2.80 0 0 0
1739880234.7148 2.75 2.86 2.70 2.80 0 0 0
1739880234.7299 2.76 2.88 2.70 2.80 0 0 0
1739880234.7305 2.76 2.88 2.80 2.90 0 0 0
1739880234.7455 2.77 2.88 2.80 2.90 0 0 0
1739880234.7556 2.77 2.88 2.80 2.90 0 0 0
1739880234.7600 2.77 2.86 2.80 2.90 0 0 0
1739880234.7752 2.71 2.87 2.80 2.90 0 0 0
1739880234.7805 2.71 2.87 2.70 2.90 0 0 0
1739880234.7908 2.68 2.89 2.70 2.90 0 0 0
1739880234.8046 2.78 2.84 2.70 2.90 0 0 0
1739880234.8054 2.78 2.84 2.80 2.80 0 0 0
1739880234.8208 2.77 2.85 2.80 2.80 0 0 0
1739880234.8303 2.77 2.85 2.80 2.80 0 0 0
1739880234.8347 2.70 2.91 2.80 2.80 0 0 0
1739880234.8502 2.76 2.85 2.80 2.80 0 0 0
1739880234.8553 2.76 2.85 2.80 2.80 0 0 0
1739880234.8655 2.73 2.84 2.80 2.80 0 0 0
1739880234.8805 2.69 2.76 2.70 2.80 0 0 0
1739880234.8802 2.69 2.76 2.70 2.80 0 0 0
1739880234.8960 2.71 2.85 2.70 2.80 0 0 0
1739880234.9063 2.71 2.85 2.70 2.80 0 0 0
1739880234.9108 2.74 2.82 2.70 2.80 0 0 0
1739880234.9249 2.72 2.87 2.70 2.80 0 0 0
1739880234.9306 2.72 2.87 2.70 2.90 0 0 0
1739880234.9399 2.66 2.92 2.70 2.90 0 0 0
1739880234.9550 2.71 2.89 2.70 2.90 0 0 0
1739880234.9557 2.71 2.89 2.70 2.90 0 0 0
1739880234.9705 2.78 2.84 2.70 2.90 0 0 0
1739880234.9808 2.78 2.84 2.80 2.80 0 0 0
1739880234.9859 2.77 2.96 2.80 2.80 0 0 0
1739880234.9999 2.82 3.00 2.80 2.80 0 0 0
1739880235.0051 2.82 3.00 2.80 3.00 0 0 0
1739880235.0151 2.81 2.97 2.80 3.00 0 0 0
1739880235.0294 -0.83 0.25 2.80 3.00 0 0 0
1739880235.0301 -0.83 0.25 -0.83 0.25 0 0 0
1739880235.0443 -0.83 -0.02 -0.83 0.25 0 0 0
1739880235.0552 -0.83 -0.02 -0.83 -0.02 0 0 0
1739880235.0607 0.16 0.44 -0.83 -0.02 0 0 0
1739880235.0744 -0.19 0.21 -0.83 -0.02 0 0 0
1739880235.0804 -0.19 0.21 -0.19 0.21 0 0 0
1739880235.0909 -1.42 -0.72 -0.19 0.21 0 0 0
1739880235.1068 -1.16 -0.45 -1.40 -0.72 0 0 0
1739880235.1066 -1.16 -0.45 -1.40 -0.72 0 0 0
1739880235.1201 -0.74 0.03 -1.40 -0.72 0 0 0
1739880235.1304 -0.74 0.03 -0.74 0.03 0 0 0
1739880235.1346 -0.59 0.04 -0.74 0.03 0 0 0
1739880235.1512 -0.56 0.08 -0.74 0.03 0 0 0
1739880235.1557 -0.56 0.08 -0.56 0.08 0 0 0
1739880235.1650 -0.45 0.26 -0.56 0.08 0 0 0
1739880235.1793 -0.28 0.43 -0.56 0.08 0 0 0
1739880235.1802 -0.28 0.43 -0.28 0.43 0 0 0
1739880235.1946 -0.15 0.66 -0.28 0.43 0 0 0
1739880235.2055 -0.15 0.66 -0.15 0.66 0 0 0
1739880235.2097 -0.08 0.89 -0.15 0.66 0 0 0
1739880235.2257 -0.01 1.13 -0.15 0.66 0 0 0
1739880235.2303 -0.01 1.13 -0.01 1.10 0 0 0
1739880235.2411 0.06 1.38 -0.01 1.10 0 0 0
1739880235.2554 0.13 1.67 0.06 1.40 0 0 0
1739880235.2552 0.13 1.67 0.06 1.40 0 0 0
1739880235.2710 0.19 1.82 0.06 1.40 0 0 0
1739880235.2801 0.19 1.82 0.19 1.80 0 0 0
1739880235.2867 0.26 1.94 0.19 1.80 0 0 0
1739880235.3002 0.32 1.93 0.19 1.80 0 0 0
1739880235.3054 0.32 1.93 0.32 1.90 0 0 0
1739880235.3156 0.40 1.82 0.32 1.90 0 0 0
1739880235.3308 0.47 1.75 0.40 1.80 0 0 0
1739880235.3304 0.47 1.75 0.40 1.80 0 0 0
1739880235.3457 0.54 1.58 0.40 1.80 0 0 0
1739880235.3557 0.54 1.58 0.54 1.60 0 0 0
1739880235.3604 0.62 1.48 0.54 1.60 0 0 0
1739880235.3755 0.69 1.49 0.54 1.60 0 0 0
1739880235.3801 0.69 1.49 0.69 1.50 0 0 0
1739880235.3906 0.76 1.39 0.69 1.50 0 0 0
1739880235.4051 0.82 1.41 0.76 1.40 0 0 0
1739880235.4050 0.82 1.41 0.76 1.40 0 0 0
1739880235.4202 0.61 1.35 0.76 1.40 0 0 0
1739880235.4302 0.61 1.35 0.61 1.40 0 0 0
1739880235.4360 0.43 1.30 0.61 1.40 0 0 0
1739880235.4502 0.44 1.32 0.61 1.40 0 0 0
1739880235.4555 0.44 1.32 0.44 1.30 0 0 0
1739880235.4656 0.46 1.28 0.44 1.30 0 0 0
1739880235.4807 0.48 1.30 0.46 1.30 0 0 0
1739880235.4802 0.48 1.30 0.46 1.30 0 0 0
1739880235.4969 0.55 1.28 0.46 1.30 0 0 0
1739880235.5061 0.55 1.28 0.55 1.30 0 0 0
1739880235.5115 0.65 1.10 0.55 1.30 0 0 0
1739880235.5253 0.71 1.14 0.55 1.30 0 0 0
1739880235.5307 0.71 1.14 0.71 1.10 0 0 0
1739880235.5395 0.65 1.29 0.71 1.10 0 0 0
1739880235.5560 0.53 1.33 0.65 1.30 0 0 0
1739880235.5553 0.53 1.33 0.65 1.30 0 0 0
1739880235.5704 0.52 1.37 0.65 1.30 0 0 0
1739880235.5802 0.52 1.37 0.52 1.40 0 0 0
1739880235.5860 0.60 1.42 0.52 1.40 0 0 0
1739880235.6000 0.70 1.36 0.52 1.40 0 0 0
1739880235.6057 0.70 1.36 0.70 1.40 0 0 0
1739880235.6152 0.77 1.44 0.70 1.40 0 0 0
1739880235.6301 0.77 1.44 0.77 1.40 0 0 0
1739880235.6312 0.84 1.46 0.77 1.40 0 0 0
1739880235.6453 0.89 1.57 0.77 1.40 0 0 0
1739880235.6551 0.89 1.57 0.89 1.60 0 0 0
1739880235.6619 0.60 1.54 0.89 1.60 0 0 0
1739880235.6761 0.52 1.56 0.89 1.60 0 0 0
1739880235.6809 0.52 1.56 0.52 1.60 0 0 0
1739880235.6903 0.55 1.57 0.52 1.60 0 0 0
1739880235.7047 0.58 1.54 0.52 1.60 0 0 0
1739880235.7061 0.58 1.54 0.58 1.50 0 0 0
1739880235.7200 0.65 1.54 0.58 1.50 0 0 0
1739880235.7303 0.65 1.54 0.65 1.50 0 0 0
1739880235.7365 0.72 1.55 0.65 1.50 0 0 0
1739880235.7506 0.81 1.54 0.65 1.50 0 0 0
1739880235.7556 0.81 1.54 0.81 1.50 0 0 0
1739880235.7654 0.89 1.52 0.81 1.50 0 0 0
1739880235.7806 0.92 1.59 0.89 1.50 0 0 0
1739880235.7802 0.92 1.59 0.89 1.50 0 0 0
1739880235.7960 0.45 1.60 0.89 1.50 0 0 0
1739880235.8056 0.45 1.60 0.45 1.60 0 0 0
1739880235.8100 0.30 1.70 0.45 1.60 0 0 0
1739880235.8259 0.41 1.73 0.45 1.60 0 0 0
1739880235.8306 0.41 1.73 0.41 1.70 0 0 0
1739880235.8405 0.48 1.69 0.41 1.70 0 0 0
1739880235.8545 0.55 1.71 0.41 1.70 0 0 0
1739880235.8557 0.55 1.71 0.55 1.70 0 0 0
1739880235.8707 0.62 1.69 0.55 1.70 0 0 0
1739880235.8806 0.62 1.69 0.62 1.70 0 0 0
1739880235.8850 0.70 1.70 0.62 1.70 0 0 0
1739880235.9016 0.79 1.78 0.62 1.70 0 0 0
1739880235.9068 0.79 1.78 0.79 1.80 0 0 0
1739880235.9155 0.86 1.70 0.79 1.80 0 0 0
1739880235.9305 0.93 1.73 0.86 1.70 0 0 0
1739880235.9300 0.93 1.73 0.86 1.70 0 0 0
1739880235.9459 0.56 1.77 0.86 1.70 0 0 0
1739880235.9554 0.56 1.77 0.56 1.80 0 0 0
1739880235.9605 0.32 1.65 0.56 1.80 0 0 0
1739880235.9757 0.36 1.68 0.56 1.80 0 0 0
1739880235.9809 0.36 1.68 0.36 1.70 0 0 0
1739880235.9898 0.44 1.57 0.36 1.70 0 0 0
1739880236.0057 0.53 1.52 0.44 1.60 0 0 0
1739880236.0054 0.53 1.52 0.44 1.60 0 0 0
1739880236.0213 0.63 1.50 0.44 1.60 0 0 0
1739880236.0309 0.63 1.50 0.63 1.50 0 0 0
1739880236.0359 0.72 1.43 0.63 1.50 0 0 0
1739880236.0509 0.79 1.43 0.63 1.50 0 0 0
1739880236.0560 0.79 1.43 0.79 1.40 0 0 0
